,QUARTER,TIME_REMAINING,TORONTO_ACTION,CHICAGO_ACTION,TORONTO_SCORE,CHICAGO_SCORE
385,4,9:37.0,,C. Felício misses free throw 1 of 2,85,93
386,4,9:37.0,,Offensive rebound by Team,85,93
387,4,9:37.0,,C. Felício makes free throw 2 of 2,85,94
388,4,9:17.0,P. Patterson makes 2-pt dunk at rim (assist by K. Lowry),,87,94
389,4,9:02.0,,D. McDermott makes 2-pt dunk at rim (assist by C. Felício),87,96
390,4,8:46.0,C. Joseph misses 2-pt layup from 2 ft (block by C. Felício),,87,96
391,4,8:44.0,,Defensive rebound by M. Dunleavy,87,96
392,4,8:38.0,,D. McDermott makes 3-pt jump shot from 24 ft (assist by C. Felício),87,99
393,4,8:38.0,Toronto full timeout,,87,99
394,4,8:38.0,D. DeRozan enters the game for T. Ross,,87,99
395,4,8:38.0,J. Valančiūnas enters the game for B. Biyombo,,87,99
396,4,8:16.0,D. DeRozan misses 2-pt jump shot from 22 ft,,87,99
397,4,8:15.0,,Defensive rebound by D. McDermott,87,99
398,4,7:56.0,,A. Brooks misses 3-pt jump shot from 25 ft,87,99
399,4,7:55.0,Defensive rebound by J. Valančiūnas,,87,99
400,4,7:50.0,K. Lowry makes 2-pt layup from 1 ft,,89,99
401,4,7:30.0,,D. McDermott makes 2-pt jump shot from 20 ft (assist by C. Felício),89,101
402,4,7:11.0,Personal foul by C. Felício,,89,101
403,4,7:11.0,,T. Gibson enters the game for C. Felício,89,101
404,4,7:04.0,J. Valančiūnas makes 2-pt dunk at rim (assist by C. Joseph),,91,101
405,4,7:04.0,Shooting foul by T. Gibson (drawn by J. Valančiūnas),,91,101
406,4,7:04.0,,P. Gasol enters the game for B. Portis,91,101
407,4,7:04.0,,E. Moore enters the game for M. Dunleavy,91,101
408,4,7:04.0,J. Valančiūnas makes free throw 1 of 1,,92,101
409,4,6:46.0,,E. Moore makes 2-pt jump shot from 17 ft,92,103
410,4,6:22.0,K. Lowry misses 2-pt layup from 2 ft (block by T. Gibson),,92,103
411,4,6:22.0,Offensive rebound by Team,,92,103
412,4,6:22.0,Personal foul by A. Brooks,,92,103
413,4,6:22.0,,D. Rose enters the game for A. Brooks,92,103
414,4,6:12.0,J. Valančiūnas misses 2-pt jump shot from 4 ft,,92,103
415,4,6:11.0,Offensive rebound by Team,,92,103
416,4,6:11.0,,Loose ball foul by D. McDermott,92,103
417,4,6:11.0,K. Lowry makes free throw 1 of 2,,93,103
418,4,6:11.0,K. Lowry makes free throw 2 of 2,,94,103
419,4,5:51.0,,E. Moore misses 3-pt jump shot from 24 ft,94,103
420,4,5:50.0,Defensive rebound by P. Patterson,,94,103
421,4,5:46.0,K. Lowry makes 2-pt layup from 1 ft (assist by P. Patterson),,96,103
422,4,5:45.0,,Chicago full timeout,96,103
423,4,5:31.0,,D. McDermott misses 3-pt jump shot from 25 ft,96,103
424,4,5:30.0,Defensive rebound by D. DeRozan,,96,103
425,4,5:10.0,C. Joseph makes 2-pt jump shot from 3 ft,,98,103
426,4,4:46.0,,P. Gasol misses 2-pt jump shot from 16 ft,98,103
427,4,4:45.0,Defensive rebound by P. Patterson,,98,103
428,4,4:32.0,P. Patterson misses 3-pt jump shot from 25 ft,,98,103
429,4,4:31.0,Offensive rebound by C. Joseph,,98,103
430,4,4:25.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by K. Lowry),,101,103
431,4,4:09.0,,P. Gasol misses 2-pt jump shot from 18 ft,101,103
432,4,4:09.0,,Offensive rebound by Team,101,103
433,4,4:09.0,,Personal foul by K. Lowry,101,103
434,4,3:54.0,,D. McDermott makes 2-pt layup from 1 ft (assist by P. Gasol),101,105
435,4,3:30.0,P. Patterson makes 2-pt jump shot from 7 ft (assist by D. DeRozan),,103,105
436,4,3:18.0,Violation by P. Patterson (kicked ball),,103,105
437,4,3:05.0,,D. Rose makes 2-pt jump shot from 8 ft,103,107
438,4,2:56.0,Shooting foul by T. Gibson (drawn by K. Lowry),,103,107
439,4,2:56.0,Toronto full timeout,,103,107
440,4,2:56.0,,M. Dunleavy enters the game for T. Gibson,103,107
441,4,2:56.0,K. Lowry misses free throw 1 of 2,,103,107
442,4,2:56.0,Offensive rebound by Team,,103,107
443,4,2:56.0,K. Lowry makes free throw 2 of 2,,104,107
444,4,2:44.0,,D. McDermott makes 3-pt jump shot from 24 ft (assist by P. Gasol),104,110
445,4,2:19.0,K. Lowry misses 2-pt jump shot from 6 ft,,104,110
446,4,2:17.0,,Defensive rebound by E. Moore,104,110
447,4,2:03.0,,M. Dunleavy misses 2-pt jump shot from 20 ft,104,110
448,4,1:58.0,Defensive rebound by C. Joseph,,104,110
449,4,1:53.0,J. Valančiūnas makes 2-pt jump shot from 18 ft (assist by K. Lowry),,106,110
450,4,1:37.0,,M. Dunleavy misses 3-pt jump shot from 25 ft,106,110
451,4,1:35.0,,Offensive rebound by E. Moore,106,110
452,4,1:18.0,,D. Rose makes 2-pt jump shot from 16 ft,106,112
453,4,1:18.0,Toronto full timeout,,106,112
454,4,1:08.0,C. Joseph misses 3-pt jump shot from 25 ft,,106,112
455,4,1:08.0,Offensive rebound by K. Lowry,,106,112
456,4,1:05.0,D. DeRozan misses 2-pt jump shot from 1 ft,,106,112
457,4,1:04.0,Offensive rebound by D. DeRozan,,106,112
458,4,1:04.0,D. DeRozan misses 2-pt layup from 1 ft,,106,112
459,4,1:03.0,,Defensive rebound by P. Gasol,106,112
460,4,0:49.0,,D. Rose makes 2-pt jump shot from 6 ft,106,114
461,4,0:37.0,K. Lowry misses 3-pt jump shot from 26 ft,,106,114
462,4,0:35.0,,Defensive rebound by P. Gasol,106,114
463,4,0:19.0,,P. Gasol makes 2-pt jump shot from 17 ft (assist by D. Rose),106,116
464,4,0:19.0,Toronto full timeout,,106,116
465,4,0:13.0,K. Lowry misses 3-pt jump shot from 26 ft,,106,116
466,4,0:12.0,,Defensive rebound by E. Moore,106,116
