,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BROOKLYN_ACTION,WASHINGTON_SCORE,BROOKLYN_SCORE
387,4,6:08.0,,B. Bogdanović enters the game for J. Johnson,93,84
388,4,5:57.0,,Turnover by B. Bogdanović (bad pass; steal by J. Wall),93,84
389,4,5:53.0,J. Wall misses 2-pt layup from 2 ft,,93,84
390,4,5:52.0,,Defensive rebound by B. Lopez,93,84
391,4,5:39.0,,S. Larkin misses 2-pt jump shot from 18 ft,93,84
392,4,5:38.0,Defensive rebound by R. Sessions,,93,84
393,4,5:33.0,M. Gortat makes 2-pt layup from 1 ft (assist by R. Sessions),,95,84
394,4,5:19.0,,Turnover by S. Larkin (bad pass; steal by M. Gortat),95,84
395,4,5:18.0,R. Sessions makes 2-pt layup from 2 ft,,97,84
396,4,5:18.0,Shooting foul by S. Larkin (drawn by R. Sessions),,97,84
397,4,5:18.0,Official timeout,,97,84
398,4,5:18.0,,J. Johnson enters the game for S. Larkin,97,84
399,4,5:18.0,R. Sessions misses free throw 1 of 1,,97,84
400,4,5:17.0,Offensive rebound by J. Dudley,,97,84
401,4,5:01.0,J. Eddie makes 3-pt jump shot from 24 ft (assist by J. Wall),,100,84
402,4,4:44.0,,Turnover by B. Bogdanović (bad pass; steal by J. Dudley),100,84
403,4,4:40.0,J. Wall makes 2-pt layup from 1 ft (assist by R. Sessions),,102,84
404,4,4:28.0,,J. Jack makes 2-pt jump shot from 19 ft,102,86
405,4,4:10.0,J. Eddie makes 3-pt jump shot from 22 ft (assist by M. Gortat),,105,86
406,4,3:48.0,,J. Jack misses 3-pt jump shot from 24 ft,105,86
407,4,3:47.0,Defensive rebound by J. Eddie,,105,86
408,4,3:26.0,Turnover by R. Sessions (lost ball; steal by T. Young),,105,86
409,4,3:18.0,,B. Lopez makes 2-pt layup from 2 ft (assist by J. Jack),105,88
410,4,3:18.0,,Shooting foul by M. Gortat (drawn by B. Lopez),105,88
411,4,3:18.0,,B. Lopez misses free throw 1 of 1,105,88
412,4,3:17.0,Defensive rebound by J. Eddie,,105,88
413,4,3:00.0,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),,107,88
414,4,2:51.0,,Offensive foul by J. Jack (drawn by R. Sessions),107,88
415,4,2:51.0,,Turnover by J. Jack (offensive foul),107,88
416,4,2:51.0,Washington full timeout,,107,88
417,4,2:51.0,,Technical foul by J. Jack,107,88
418,4,2:51.0,,W. Reed enters the game for B. Lopez,107,88
419,4,2:51.0,,D. Sloan enters the game for J. Johnson,107,88
420,4,2:51.0,,S. Karasev enters the game for J. Jack,107,88
421,4,2:51.0,,M. Brown enters the game for T. Young,107,88
422,4,2:51.0,,T. Robinson enters the game for B. Bogdanović,107,88
423,4,2:51.0,J. Wall misses technical free throw,,107,88
424,4,2:51.0,Offensive rebound by Team,,107,88
425,4,2:37.0,Shooting foul by M. Brown (drawn by J. Wall),,107,88
426,4,2:37.0,J. Wall makes free throw 1 of 2,,108,88
427,4,2:37.0,J. Wall makes free throw 2 of 2,,109,88
428,4,2:36.0,,Personal take foul by J. Dudley (drawn by D. Sloan),109,88
429,4,2:36.0,K. Oubre enters the game for J. Wall,,109,88
430,4,2:36.0,K. Humphries enters the game for M. Gortat,,109,88
431,4,2:36.0,D. Blair enters the game for J. Dudley,,109,88
432,4,2:22.0,,Shooting foul by D. Blair (drawn by W. Reed),109,88
433,4,2:22.0,,W. Reed misses free throw 1 of 2,109,88
434,4,2:22.0,,Offensive rebound by Team,109,88
435,4,2:22.0,,W. Reed misses free throw 2 of 2,109,88
436,4,2:21.0,Defensive rebound by D. Blair,,109,88
437,4,2:09.0,D. Blair misses 2-pt jump shot from 14 ft,,109,88
438,4,2:08.0,,Defensive rebound by S. Karasev,109,88
439,4,1:55.0,,W. Reed makes 2-pt layup from 2 ft (assist by D. Sloan),109,90
440,4,1:42.0,R. Sessions misses 2-pt layup from 2 ft (block by W. Reed),,109,90
441,4,1:40.0,,Defensive rebound by D. Sloan,109,90
442,4,1:33.0,,S. Karasev makes 2-pt jump shot from 13 ft,109,92
443,4,1:19.0,K. Oubre misses 3-pt jump shot from 23 ft,,109,92
444,4,1:18.0,,Defensive rebound by S. Karasev,109,92
445,4,1:08.0,,Turnover by M. Brown (bad pass; steal by R. Sessions),109,92
446,4,0:52.0,D. Blair makes 2-pt layup from 1 ft (assist by R. Sessions),,111,92
447,4,0:36.0,,M. Brown makes 3-pt jump shot from 24 ft (assist by D. Sloan),111,95
448,4,0:25.0,J. Eddie misses 2-pt jump shot from 18 ft,,111,95
449,4,0:24.0,,Defensive rebound by M. Brown,111,95
450,4,0:19.0,,Shooting foul by D. Blair (drawn by D. Sloan),111,95
451,4,0:19.0,,D. Sloan makes free throw 1 of 2,111,96
452,4,0:19.0,,D. Sloan misses free throw 2 of 2,111,96
453,4,0:18.0,Defensive rebound by K. Humphries,,111,96
