,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,LA LAKERS_ACTION,SAN ANTONIO_SCORE,LA LAKERS_SCORE
392,4,2:10.0,,N. Young enters the game for K. Bryant,107,102
393,4,1:56.0,Shooting foul by B. Bass (drawn by L. Aldridge),,107,102
394,4,1:56.0,L. Aldridge makes free throw 1 of 2,,108,102
395,4,1:56.0,,K. Bryant enters the game for N. Young,108,102
396,4,1:56.0,P. Mills enters the game for D. Green,,108,102
397,4,1:56.0,L. Aldridge makes free throw 2 of 2,,109,102
398,4,1:47.0,,L. Williams makes 3-pt jump shot from 24 ft (assist by J. Clarkson),109,105
399,4,1:35.0,K. Anderson makes 2-pt layup from 2 ft (assist by T. Parker),,111,105
400,4,1:23.0,,K. Bryant makes 2-pt jump shot from 8 ft (assist by J. Clarkson),111,107
401,4,1:03.0,P. Mills makes 3-pt jump shot from 24 ft (assist by K. Anderson),,114,107
402,4,1:03.0,,LA Lakers full timeout,114,107
403,4,0:54.0,,K. Bryant misses 3-pt jump shot from 24 ft,114,107
404,4,0:52.0,Defensive rebound by T. Duncan,,114,107
405,4,0:52.0,Personal take foul by J. Randle,,114,107
406,4,0:52.0,T. Duncan misses free throw 1 of 2,,114,107
407,4,0:52.0,Offensive rebound by Team,,114,107
408,4,0:52.0,T. Duncan makes free throw 2 of 2,,115,107
409,4,0:46.0,,L. Williams misses 2-pt layup at rim,115,107
410,4,0:43.0,Defensive rebound by T. Duncan,,115,107
411,4,0:36.0,Personal take foul by J. Clarkson,,115,107
412,4,0:36.0,T. Parker makes free throw 1 of 2,,116,107
413,4,0:36.0,B. Marjanović enters the game for T. Duncan,,116,107
414,4,0:36.0,,N. Young enters the game for K. Bryant,116,107
415,4,0:36.0,R. McCallum enters the game for P. Mills,,116,107
416,4,0:36.0,R. Butler enters the game for L. Aldridge,,116,107
417,4,0:36.0,T. Parker makes free throw 2 of 2,,117,107
418,4,0:36.0,,LA Lakers full timeout,117,107
419,4,0:36.0,J. Simmons enters the game for T. Parker,,117,107
420,4,0:31.0,,L. Williams makes 3-pt jump shot from 24 ft,117,110
421,4,0:09.0,K. Anderson makes 2-pt jump shot from 12 ft,,119,110
422,4,0:02.0,,J. Randle makes 3-pt jump shot from 27 ft,119,113
