,QUARTER,TIME_REMAINING,DETROIT_ACTION,PHILADELPHIA_ACTION,DETROIT_SCORE,PHILADELPHIA_SCORE
383,4,6:14.0,,Offensive rebound by Team,107,99
384,4,6:14.0,,N. Noel makes free throw 2 of 2,107,100
385,4,5:53.0,R. Jackson misses 3-pt jump shot from 22 ft,,107,100
386,4,5:52.0,Offensive rebound by T. Harris,,107,100
387,4,5:33.0,R. Bullock misses 2-pt jump shot from 12 ft,,107,100
388,4,5:31.0,,Defensive rebound by N. Noel,107,100
389,4,5:13.0,,C. Landry makes 2-pt jump shot from 16 ft (assist by I. Smith),107,102
390,4,5:02.0,Shooting foul by I. Smith (drawn by R. Jackson),,107,102
391,4,5:02.0,Official timeout,,107,102
392,4,5:02.0,K. Caldwell-Pope enters the game for R. Bullock,,107,102
393,4,5:02.0,R. Jackson makes free throw 1 of 2,,108,102
394,4,5:02.0,R. Jackson makes free throw 2 of 2,,109,102
395,4,4:50.0,,H. Thompson misses 2-pt jump shot from 3 ft,109,102
396,4,4:49.0,Defensive rebound by M. Morris,,109,102
397,4,4:35.0,Personal foul by I. Canaan,,109,102
398,4,4:22.0,M. Morris makes 3-pt jump shot from 23 ft (assist by R. Jackson),,112,102
399,4,4:22.0,,Philadelphia full timeout,112,102
400,4,4:22.0,,N. Stauskas enters the game for C. Landry,112,102
401,4,4:05.0,,I. Smith misses 3-pt jump shot from 27 ft,112,102
402,4,4:04.0,Defensive rebound by A. Drummond,,112,102
403,4,3:48.0,R. Jackson makes 2-pt layup at rim,,114,102
404,4,3:21.0,,I. Smith misses 2-pt layup from 1 ft,114,102
405,4,3:19.0,,Offensive rebound by N. Noel,114,102
406,4,3:19.0,,N. Noel misses 2-pt layup from 2 ft,114,102
407,4,3:17.0,Defensive rebound by A. Drummond,,114,102
408,4,2:59.0,Shooting foul by N. Noel (drawn by T. Harris),,114,102
409,4,2:59.0,T. Harris makes free throw 1 of 2,,115,102
410,4,2:59.0,T. Harris makes free throw 2 of 2,,116,102
411,4,2:41.0,,N. Stauskas makes 2-pt layup at rim,116,104
412,4,2:41.0,Violation by T. Harris (def goaltending),,116,104
413,4,2:22.0,K. Caldwell-Pope misses 2-pt layup from 2 ft (block by N. Noel),,116,104
414,4,2:22.0,,Defensive rebound by H. Thompson,116,104
415,4,2:14.0,,Turnover by I. Smith (bad pass; steal by R. Jackson),116,104
416,4,2:10.0,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by R. Jackson),,118,104
417,4,2:10.0,,Philadelphia full timeout,118,104
418,4,1:52.0,,Turnover by I. Smith (bad pass),118,104
419,4,1:52.0,,T. McConnell enters the game for I. Smith,118,104
420,4,1:34.0,Turnover by T. Harris (bad pass; steal by T. McConnell),,118,104
421,4,1:30.0,,I. Canaan makes 3-pt jump shot from 26 ft (assist by T. McConnell),118,107
422,4,1:10.0,M. Morris makes 3-pt jump shot from 24 ft (assist by R. Jackson),,121,107
423,4,1:05.0,,Shooting foul by R. Jackson (drawn by I. Canaan),121,107
424,4,1:05.0,,I. Canaan makes free throw 1 of 2,121,108
425,4,1:05.0,,I. Canaan makes free throw 2 of 2,121,109
426,4,0:43.0,A. Drummond makes 2-pt layup from 1 ft (assist by M. Morris),,123,109
427,4,0:34.0,,N. Stauskas misses 3-pt jump shot from 25 ft,123,109
428,4,0:33.0,Defensive rebound by A. Drummond,,123,109
429,4,0:16.0,K. Caldwell-Pope misses 2-pt layup from 2 ft,,123,109
430,4,0:16.0,Offensive rebound by A. Drummond,,123,109
431,4,0:16.0,A. Drummond makes 2-pt layup at rim,,125,109
432,4,0:03.0,,N. Noel makes 2-pt jump shot from 14 ft,125,111
