,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHICAGO_ACTION,BROOKLYN_SCORE,CHICAGO_SCORE
389,4,5:24.0,B. Lopez enters the game for T. Robinson,,89,98
390,4,5:24.0,,C. Felício makes free throw 2 of 2,89,99
391,4,5:10.0,B. Lopez makes 2-pt jump shot from 20 ft (assist by B. Bogdanović),,91,99
392,4,4:53.0,,C. Felício makes 2-pt jump shot from 21 ft (assist by J. Butler),91,101
393,4,4:40.0,Shooting foul by C. Felício (drawn by B. Bogdanović),,91,101
394,4,4:40.0,B. Bogdanović makes free throw 1 of 2,,92,101
395,4,4:40.0,S. Karasev enters the game for S. Kilpatrick,,92,101
396,4,4:40.0,,T. Gibson enters the game for C. Felício,92,101
397,4,4:40.0,B. Bogdanović makes free throw 2 of 2,,93,101
398,4,4:23.0,,J. Butler misses 2-pt jump shot from 9 ft,93,101
399,4,4:21.0,,Offensive rebound by B. Portis,93,101
400,4,4:19.0,,J. Butler makes 2-pt layup from 1 ft (assist by B. Portis),93,103
401,4,4:00.0,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by S. Larkin),,96,103
402,4,3:38.0,,D. McDermott makes 3-pt jump shot from 26 ft,96,106
403,4,3:15.0,B. Lopez misses 2-pt layup from 2 ft,,96,106
404,4,3:14.0,,Defensive rebound by D. McDermott,96,106
405,4,3:01.0,,D. Rose makes 3-pt jump shot from 24 ft (assist by J. Butler),96,109
406,4,3:00.0,Brooklyn full timeout,,96,109
407,4,3:00.0,D. Sloan enters the game for S. Larkin,,96,109
408,4,2:49.0,B. Bogdanović misses 3-pt jump shot from 24 ft (block by T. Gibson),,96,109
409,4,2:49.0,,Defensive rebound by B. Portis,96,109
410,4,2:26.0,,J. Butler misses 2-pt jump shot from 6 ft,96,109
411,4,2:25.0,Defensive rebound by B. Bogdanović,,96,109
412,4,2:20.0,S. Karasev makes 2-pt jump shot from 8 ft (assist by B. Bogdanović),,98,109
413,4,2:02.0,,D. McDermott misses 2-pt jump shot from 12 ft,98,109
414,4,2:00.0,,Offensive rebound by B. Portis,98,109
415,4,1:42.0,,Chicago full timeout,98,109
416,4,1:42.0,S. Kilpatrick enters the game for T. Young,,98,109
417,4,1:39.0,,J. Butler makes 2-pt jump shot from 18 ft (assist by D. Rose),98,111
418,4,1:21.0,S. Karasev misses 3-pt jump shot from 23 ft,,98,111
419,4,1:20.0,,Defensive rebound by D. Rose,98,111
420,4,1:06.0,,T. Gibson makes 2-pt hook shot from 4 ft (assist by J. Butler),98,113
421,4,0:58.0,S. Karasev makes 2-pt layup from 2 ft (assist by D. Sloan),,100,113
422,4,0:55.0,,Personal take foul by D. Sloan,100,113
423,4,0:54.0,,C. Felício enters the game for T. Gibson,100,113
424,4,0:54.0,,J. Holiday enters the game for J. Butler,100,113
425,4,0:54.0,,A. Brooks enters the game for D. Rose,100,113
426,4,0:54.0,T. Robinson enters the game for B. Bogdanović,,100,113
427,4,0:54.0,M. Brown enters the game for B. Lopez,,100,113
428,4,0:34.0,,B. Portis makes 2-pt dunk at rim (assist by J. Holiday),100,115
429,4,0:27.0,D. Sloan makes 2-pt jump shot from 17 ft,,102,115
430,4,0:11.0,,J. Holiday makes 3-pt jump shot from 25 ft,102,118
431,4,0:05.0,D. Sloan misses 2-pt layup from 2 ft,,102,118
432,4,0:04.0,,Defensive rebound by B. Portis,102,118
