,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BOSTON_ACTION,ORLANDO_SCORE,BOSTON_SCORE
385,4,6:59.0,Defensive rebound by V. Oladipo,,88,94
386,4,6:49.0,,Offensive charge foul by E. Payton (drawn by J. Jerebko),88,94
387,4,6:49.0,Turnover by E. Payton (offensive foul),,88,94
388,4,6:30.0,,A. Bradley makes 2-pt jump shot from 18 ft (assist by A. Johnson),88,96
389,4,6:14.0,Personal foul by A. Johnson,,88,96
390,4,6:14.0,E. Fournier enters the game for M. Hezonja,,88,96
391,4,6:00.0,J. Smith misses 2-pt jump shot from 18 ft,,88,96
392,4,5:59.0,,Defensive rebound by J. Jerebko,88,96
393,4,5:53.0,,Personal foul by E. Fournier,88,96
394,4,5:53.0,Official timeout,,88,96
395,4,5:53.0,A. Gordon enters the game for A. Nicholson,,88,96
396,4,5:42.0,,I. Thomas makes 2-pt jump shot from 9 ft (assist by A. Bradley),88,98
397,4,5:22.0,V. Oladipo misses 2-pt jump shot from 22 ft,,88,98
398,4,5:21.0,Offensive rebound by J. Smith,,88,98
399,4,5:13.0,J. Smith misses 2-pt jump shot from 18 ft,,88,98
400,4,5:12.0,,Defensive rebound by J. Jerebko,88,98
401,4,4:59.0,,I. Thomas misses 2-pt jump shot from 3 ft,88,98
402,4,4:57.0,Defensive rebound by A. Gordon,,88,98
403,4,4:43.0,A. Gordon makes 2-pt layup from 1 ft,,90,98
404,4,4:16.0,,M. Smart misses 3-pt jump shot from 22 ft,90,98
405,4,4:15.0,Defensive rebound by V. Oladipo,,90,98
406,4,4:08.0,E. Fournier makes 2-pt layup from 3 ft,,92,98
407,4,3:51.0,,Personal foul by J. Smith,92,98
408,4,3:51.0,,E. Turner enters the game for M. Smart,92,98
409,4,3:45.0,,I. Thomas misses 2-pt jump shot from 4 ft,92,98
410,4,3:44.0,,Offensive rebound by A. Bradley,92,98
411,4,3:39.0,,Turnover by A. Bradley (bad pass),92,98
412,4,3:39.0,Orlando full timeout,,92,98
413,4,3:23.0,E. Fournier misses 2-pt layup from 1 ft,,92,98
414,4,3:22.0,,Defensive rebound by A. Bradley,92,98
415,4,3:02.0,,Turnover by A. Bradley (bad pass; steal by A. Gordon),92,98
416,4,2:49.0,V. Oladipo makes 2-pt jump shot from 17 ft,,94,98
417,4,2:24.0,,I. Thomas misses 3-pt jump shot from 25 ft,94,98
418,4,2:24.0,,Offensive rebound by A. Johnson,94,98
419,4,2:06.0,,A. Bradley makes 2-pt hook shot from 2 ft,94,100
420,4,1:45.0,A. Gordon misses 2-pt layup from 2 ft (block by A. Johnson),,94,100
421,4,1:44.0,Offensive rebound by A. Gordon,,94,100
422,4,1:40.0,E. Fournier misses 3-pt jump shot from 24 ft,,94,100
423,4,1:39.0,,Defensive rebound by J. Jerebko,94,100
424,4,1:37.0,,Personal foul by E. Payton,94,100
425,4,1:37.0,,I. Thomas misses free throw 1 of 2,94,100
426,4,1:37.0,,Offensive rebound by Team,94,100
427,4,1:37.0,,I. Thomas makes free throw 2 of 2,94,101
428,4,1:37.0,Orlando full timeout,,94,101
429,4,1:32.0,E. Payton makes 2-pt layup from 2 ft,,96,101
430,4,1:13.0,,A. Bradley makes 2-pt jump shot from 20 ft,96,103
431,4,1:01.0,A. Gordon misses 2-pt layup from 1 ft,,96,103
432,4,1:00.0,Offensive rebound by A. Gordon,,96,103
433,4,0:59.0,A. Gordon misses 2-pt layup from 1 ft (block by A. Johnson),,96,103
434,4,0:58.0,,Defensive rebound by E. Turner,96,103
435,4,0:38.0,,I. Thomas makes 2-pt layup from 2 ft,96,105
436,4,0:38.0,Orlando full timeout,,96,105
437,4,0:31.0,V. Oladipo misses 3-pt jump shot from 27 ft,,96,105
438,4,0:29.0,,Defensive rebound by A. Bradley,96,105
439,4,0:28.0,,Personal take foul by J. Smith,96,105
440,4,0:28.0,,A. Bradley makes free throw 1 of 2,96,106
441,4,0:28.0,,A. Bradley makes free throw 2 of 2,96,107
442,4,0:20.0,E. Payton misses 2-pt layup from 2 ft,,96,107
443,4,0:20.0,,Defensive rebound by J. Jerebko,96,107
