,QUARTER,TIME_REMAINING,ATLANTA_ACTION,ORLANDO_ACTION,ATLANTA_SCORE,ORLANDO_SCORE
385,4,5:58.0,K. Bazemore misses 2-pt layup from 3 ft,,78,85
386,4,5:56.0,Offensive rebound by K. Bazemore,,78,85
387,4,5:54.0,K. Bazemore makes 2-pt layup at rim,,80,85
388,4,5:37.0,,E. Payton makes 3-pt jump shot from 28 ft (assist by N. Vučević),80,88
389,4,5:19.0,K. Korver makes 3-pt jump shot from 26 ft (assist by A. Horford),,83,88
390,4,5:03.0,,A. Gordon makes 2-pt dunk at rim (assist by E. Payton),83,90
391,4,4:58.0,Atlanta full timeout,,83,90
392,4,4:58.0,M. Scott enters the game for A. Horford,,83,90
393,4,4:42.0,K. Korver makes 3-pt jump shot from 22 ft (assist by J. Teague),,86,90
394,4,4:22.0,,E. Fournier misses 3-pt jump shot from 22 ft,86,90
395,4,4:20.0,Defensive rebound by P. Millsap,,86,90
396,4,4:14.0,M. Scott misses 2-pt layup at rim,,86,90
397,4,4:12.0,,Defensive rebound by N. Vučević,86,90
398,4,4:07.0,,V. Oladipo makes 2-pt layup at rim (assist by E. Payton),86,92
399,4,3:55.0,J. Teague misses 3-pt jump shot from 26 ft,,86,92
400,4,3:53.0,,Defensive rebound by E. Payton,86,92
401,4,3:41.0,,E. Payton makes 2-pt jump shot from 13 ft,86,94
402,4,3:27.0,Turnover by K. Bazemore (bad pass),,86,94
403,4,3:27.0,A. Horford enters the game for M. Scott,,86,94
404,4,3:27.0,,Orlando full timeout,86,94
405,4,3:27.0,T. Sefolosha enters the game for K. Korver,,86,94
406,4,3:12.0,,Turnover by N. Vučević (traveling),86,94
407,4,2:50.0,P. Millsap makes 2-pt jump shot from 10 ft,,88,94
408,4,2:34.0,,N. Vučević misses 2-pt jump shot from 17 ft,88,94
409,4,2:33.0,Defensive rebound by A. Horford,,88,94
410,4,2:16.0,T. Sefolosha makes 3-pt jump shot from 25 ft (assist by A. Horford),,91,94
411,4,2:02.0,,Turnover by E. Payton (step out of bounds),91,94
412,4,2:02.0,K. Korver enters the game for T. Sefolosha,,91,94
413,4,1:50.0,J. Teague misses 2-pt jump shot from 5 ft,,91,94
414,4,1:47.0,Offensive rebound by K. Korver,,91,94
415,4,1:31.0,Atlanta full timeout,,91,94
416,4,1:22.0,A. Horford misses 2-pt layup at rim,,91,94
417,4,1:20.0,,Defensive rebound by E. Payton,91,94
418,4,1:02.0,,Turnover by N. Vučević (bad pass),91,94
419,4,0:48.0,K. Bazemore makes 3-pt jump shot from 22 ft (assist by P. Millsap),,94,94
420,4,0:35.0,,Personal foul by P. Millsap (drawn by V. Oladipo),94,94
421,4,0:35.0,T. Sefolosha enters the game for K. Korver,,94,94
422,4,0:35.0,,Offensive foul by N. Vučević (drawn by K. Bazemore),94,94
423,4,0:35.0,,Turnover by N. Vučević (offensive foul),94,94
424,4,0:35.0,K. Korver enters the game for T. Sefolosha,,94,94
425,4,0:25.0,P. Millsap misses 2-pt jump shot from 19 ft,,94,94
426,4,0:23.0,Offensive rebound by A. Horford,,94,94
427,4,0:05.0,J. Teague misses 2-pt jump shot from 19 ft,,94,94
428,4,0:03.0,Offensive rebound by P. Millsap,,94,94
429,4,0:02.0,P. Millsap misses 2-pt jump shot from 4 ft,,94,94
430,4,0:02.0,,Defensive rebound by E. Fournier,94,94
431,4,0:02.0,,Orlando full timeout,94,94
432,4,0:02.0,T. Sefolosha enters the game for K. Korver,,94,94
433,4,0:02.0,,C. Frye enters the game for A. Gordon,94,94
434,4,0:02.0,,Orlando full timeout,94,94
435,4,0:00.0,,N. Vučević makes 2-pt jump shot from 17 ft (assist by E. Payton),94,96
