,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,GOLDEN STATE_ACTION,OKLAHOMA CITY_SCORE,GOLDEN STATE_SCORE
388,4,8:29.0,Defensive rebound by E. Freedom,,87,95
389,4,8:23.0,Turnover by R. Westbrook (bad pass; steal by S. Livingston),,87,95
390,4,8:13.0,,S. Livingston makes 2-pt jump shot from 17 ft,87,97
391,4,7:52.0,Shooting foul by A. Iguodala (drawn by S. Ibaka),,87,97
392,4,7:52.0,S. Ibaka misses free throw 1 of 2,,87,97
393,4,7:52.0,Offensive rebound by Team,,87,97
394,4,7:52.0,S. Ibaka makes free throw 2 of 2,,88,97
395,4,7:36.0,,S. Livingston makes 2-pt jump shot from 11 ft,88,99
396,4,7:20.0,E. Freedom makes 2-pt layup from 1 ft (assist by R. Westbrook),,90,99
397,4,7:07.0,,Turnover by A. Iguodala (bad pass; steal by C. Payne),90,99
398,4,6:59.0,E. Freedom makes 2-pt layup from 1 ft (assist by R. Westbrook),,92,99
399,4,6:59.0,Shooting foul by H. Barnes (drawn by E. Freedom),,92,99
400,4,6:59.0,K. Durant enters the game for C. Payne,,92,99
401,4,6:59.0,,S. Curry enters the game for H. Barnes,92,99
402,4,6:59.0,,D. Green enters the game for A. Bogut,92,99
403,4,6:59.0,E. Freedom misses free throw 1 of 1,,92,99
404,4,6:58.0,,Defensive rebound by K. Thompson,92,99
405,4,6:40.0,,S. Curry misses 2-pt layup from 1 ft,92,99
406,4,6:39.0,Defensive rebound by E. Freedom,,92,99
407,4,6:32.0,R. Westbrook misses 2-pt jump shot from 8 ft,,92,99
408,4,6:31.0,,Defensive rebound by Team,92,99
409,4,6:27.0,,Golden State full timeout,92,99
410,4,6:27.0,,H. Barnes enters the game for A. Iguodala,92,99
411,4,6:20.0,,S. Curry misses 2-pt jump shot from 3 ft,92,99
412,4,6:19.0,Defensive rebound by K. Durant,,92,99
413,4,6:11.0,K. Durant makes 3-pt jump shot from 27 ft,,95,99
414,4,5:46.0,,Shooting foul by D. Waiters (drawn by S. Livingston),95,99
415,4,5:46.0,,S. Livingston makes free throw 1 of 2,95,100
416,4,5:46.0,,S. Livingston misses free throw 2 of 2,95,100
417,4,5:45.0,Defensive rebound by K. Durant,,95,100
418,4,5:25.0,R. Westbrook misses 3-pt jump shot from 25 ft,,95,100
419,4,5:24.0,Offensive rebound by R. Westbrook,,95,100
420,4,5:22.0,Shooting foul by D. Green (drawn by R. Westbrook),,95,100
421,4,5:22.0,R. Westbrook makes free throw 1 of 2,,96,100
422,4,5:22.0,R. Westbrook makes free throw 2 of 2,,97,100
423,4,5:08.0,,H. Barnes makes 3-pt jump shot from 26 ft (assist by S. Livingston),97,103
424,4,4:54.0,K. Durant makes 3-pt jump shot from 24 ft,,100,103
425,4,4:40.0,,S. Curry misses 3-pt jump shot from 25 ft,100,103
426,4,4:39.0,Defensive rebound by S. Ibaka,,100,103
427,4,4:24.0,Shooting foul by H. Barnes (drawn by K. Durant),,100,103
428,4,4:24.0,K. Durant makes free throw 1 of 2,,101,103
429,4,4:24.0,,A. Iguodala enters the game for S. Livingston,101,103
430,4,4:24.0,,Violation by D. Green (lane),101,103
431,4,4:24.0,K. Durant makes free throw 2 of 2,,102,103
432,4,4:10.0,,S. Curry misses 2-pt jump shot from 8 ft,102,103
433,4,4:10.0,,Offensive rebound by D. Green,102,103
434,4,4:10.0,,Shooting foul by S. Ibaka (drawn by D. Green),102,103
435,4,4:10.0,,D. Green makes free throw 1 of 2,102,104
436,4,4:10.0,,D. Green misses free throw 2 of 2,102,104
437,4,4:10.0,Defensive rebound by K. Durant,,102,104
438,4,3:58.0,R. Westbrook misses 2-pt layup from 1 ft,,102,104
439,4,3:57.0,Offensive rebound by E. Freedom,,102,104
440,4,3:36.0,E. Freedom makes 2-pt jump shot from 9 ft (assist by K. Durant),,104,104
441,4,3:25.0,,Shooting foul by E. Freedom (drawn by D. Green),104,104
442,4,3:25.0,,D. Green misses free throw 1 of 2,104,104
443,4,3:25.0,,Offensive rebound by Team,104,104
444,4,3:25.0,Oklahoma City full timeout,,104,104
445,4,3:25.0,,D. Green makes free throw 2 of 2,104,105
446,4,3:09.0,R. Westbrook misses 2-pt jump shot from 7 ft,,104,105
447,4,3:09.0,,Defensive rebound by D. Green,104,105
448,4,2:56.0,,K. Thompson misses 3-pt jump shot from 25 ft,104,105
449,4,2:55.0,Defensive rebound by S. Ibaka,,104,105
450,4,2:48.0,K. Durant misses 3-pt jump shot from 28 ft,,104,105
451,4,2:47.0,,Defensive rebound by D. Green,104,105
452,4,2:24.0,,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),104,107
453,4,1:59.0,K. Durant misses 3-pt jump shot from 25 ft,,104,107
454,4,1:59.0,,Defensive rebound by D. Green,104,107
455,4,1:40.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Curry),104,110
456,4,1:40.0,Oklahoma City full timeout,,104,110
457,4,1:32.0,Personal foul by K. Thompson (drawn by R. Westbrook),,104,110
458,4,1:32.0,R. Westbrook makes free throw 1 of 2,,105,110
459,4,1:32.0,S. Adams enters the game for E. Freedom,,105,110
460,4,1:32.0,R. Westbrook makes free throw 2 of 2,,106,110
461,4,1:20.0,,S. Curry misses 3-pt jump shot from 27 ft,106,110
462,4,1:18.0,,Offensive rebound by D. Green,106,110
463,4,0:54.0,,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),106,112
464,4,0:51.0,Personal block foul by D. Green (drawn by K. Durant),,106,112
465,4,0:51.0,K. Durant makes free throw 1 of 2,,107,112
466,4,0:51.0,,Golden State full timeout,107,112
467,4,0:51.0,K. Durant makes free throw 2 of 2,,108,112
468,4,0:34.0,,S. Curry makes 2-pt jump shot from 17 ft,108,114
469,4,0:23.0,K. Durant misses 2-pt jump shot from 11 ft,,108,114
470,4,0:22.0,,Defensive rebound by S. Curry,108,114
471,4,0:17.0,,A. Iguodala makes 2-pt dunk at rim (assist by S. Curry),108,116
472,4,0:10.0,R. Westbrook misses 3-pt jump shot from 26 ft,,108,116
473,4,0:10.0,,Defensive rebound by Team,108,116
474,4,0:08.0,,Personal foul by R. Westbrook (drawn by S. Curry),108,116
