,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CLEVELAND_ACTION,ATLANTA_SCORE,CLEVELAND_SCORE
392,4,7:29.0,P. Millsap makes free throw 1 of 1,,76,92
393,4,7:03.0,,J. Smith misses 2-pt jump shot from 5 ft,76,92
394,4,7:01.0,,Offensive rebound by T. Thompson,76,92
395,4,7:01.0,,T. Thompson makes 2-pt jump shot from 1 ft,76,94
396,4,6:50.0,Shooting block foul by K. Love (drawn by P. Millsap),,76,94
397,4,6:50.0,P. Millsap makes free throw 1 of 2,,77,94
398,4,6:50.0,P. Millsap makes free throw 2 of 2,,78,94
399,4,6:37.0,,T. Thompson misses 2-pt jump shot from 6 ft (block by A. Horford),78,94
400,4,6:36.0,Defensive rebound by P. Millsap,,78,94
401,4,6:25.0,J. Teague misses 2-pt layup from 2 ft (block by T. Thompson),,78,94
402,4,6:24.0,Offensive rebound by P. Millsap,,78,94
403,4,6:21.0,K. Korver makes 2-pt jump shot from 20 ft (assist by P. Millsap),,80,94
404,4,6:21.0,,Cleveland full timeout,80,94
405,4,6:00.0,,L. James makes 2-pt jump shot from 8 ft,80,96
406,4,5:34.0,K. Korver misses 2-pt jump shot from 20 ft,,80,96
407,4,5:33.0,Offensive rebound by A. Horford,,80,96
408,4,5:24.0,P. Millsap misses 2-pt layup from 2 ft,,80,96
409,4,5:22.0,,Defensive rebound by T. Thompson,80,96
410,4,5:03.0,,M. Dellavedova makes 2-pt jump shot from 7 ft (assist by K. Love),80,98
411,4,4:51.0,A. Horford misses 3-pt jump shot from 25 ft,,80,98
412,4,4:50.0,,Defensive rebound by Team,80,98
413,4,4:50.0,D. Schröder enters the game for P. Millsap,,80,98
414,4,4:50.0,M. Muscala enters the game for K. Korver,,80,98
415,4,4:50.0,L. Patterson enters the game for J. Teague,,80,98
416,4,4:50.0,,R. Jefferson enters the game for M. Dellavedova,80,98
417,4,4:32.0,,L. James makes 2-pt jump shot from 15 ft,80,100
418,4,4:19.0,T. Sefolosha makes 3-pt jump shot from 25 ft (assist by L. Patterson),,83,100
419,4,4:03.0,,K. Love makes 2-pt layup from 1 ft (assist by L. James),83,102
420,4,3:45.0,M. Muscala misses 2-pt layup at rim,,83,102
421,4,3:44.0,,Defensive rebound by K. Love,83,102
422,4,3:29.0,,K. Love misses 3-pt jump shot from 27 ft,83,102
423,4,3:29.0,Defensive rebound by A. Horford,,83,102
424,4,3:09.0,Turnover by D. Schröder (lost ball),,83,102
425,4,3:09.0,J. Holiday enters the game for T. Sefolosha,,83,102
426,4,3:09.0,M. Scott enters the game for A. Horford,,83,102
427,4,2:54.0,,Personal foul by M. Scott (drawn by K. Love),83,102
428,4,2:54.0,Official timeout,,83,102
429,4,2:54.0,S. Mack enters the game for D. Schröder,,83,102
430,4,2:54.0,,J. Cunningham enters the game for L. James,83,102
431,4,2:52.0,,Turnover by K. Love (lost ball; steal by M. Scott),83,102
432,4,2:44.0,M. Scott makes 2-pt layup from 1 ft (assist by S. Mack),,85,102
433,4,2:25.0,,K. Love makes 2-pt hook shot from 6 ft (assist by R. Jefferson),85,104
434,4,2:07.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by S. Mack),,88,104
435,4,1:41.0,,J. Jones enters the game for K. Love,88,104
436,4,1:41.0,,S. Kaun enters the game for T. Thompson,88,104
437,4,1:40.0,,Shooting foul by J. Holiday (drawn by J. Smith),88,104
438,4,1:40.0,,J. Smith makes 2-pt jump shot from 20 ft (assist by R. Jefferson),88,106
439,4,1:40.0,,J. Smith makes free throw 1 of 1,88,107
440,4,1:28.0,M. Muscala makes 3-pt jump shot from 24 ft (assist by L. Patterson),,91,107
441,4,1:15.0,,R. Jefferson misses 3-pt jump shot from 28 ft,91,107
442,4,1:15.0,Defensive rebound by Team,,91,107
443,4,1:15.0,,A. Varejão enters the game for J. Smith,91,107
444,4,1:07.0,S. Mack makes 2-pt jump shot from 16 ft,,93,107
445,4,0:48.0,,J. Jones misses 2-pt jump shot from 13 ft,93,107
446,4,0:47.0,Defensive rebound by M. Scott,,93,107
447,4,0:43.0,J. Holiday makes 2-pt dunk at rim (assist by M. Scott),,95,107
448,4,0:20.0,,J. Cunningham misses 2-pt jump shot from 15 ft,95,107
449,4,0:19.0,Defensive rebound by L. Patterson,,95,107
450,4,0:14.0,Turnover by L. Patterson (bad pass; steal by J. Cunningham),,95,107
451,4,0:10.0,,J. Cunningham makes 2-pt dunk at rim,95,109
452,4,0:03.0,S. Mack makes 2-pt layup from 1 ft,,97,109
