,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DALLAS_ACTION,SAN ANTONIO_SCORE,DALLAS_SCORE
390,4,1:49.0,J. Simmons misses 2-pt jump shot from 18 ft,,84,81
391,4,1:49.0,Offensive rebound by Team,,84,81
392,4,1:49.0,,Loose ball foul by Z. Pachulia,84,81
393,4,1:49.0,,Technical foul by D. Nowitzki,84,81
394,4,1:49.0,D. Green misses technical free throw,,84,81
395,4,1:49.0,Offensive rebound by Team,,84,81
396,4,1:49.0,B. Marjanović makes free throw 1 of 2,,85,81
397,4,1:49.0,B. Marjanović makes free throw 2 of 2,,86,81
398,4,1:36.0,,Personal foul by D. Green,86,81
399,4,1:23.0,,W. Matthews misses 3-pt jump shot from 24 ft,86,81
400,4,1:23.0,,Offensive rebound by D. Nowitzki,86,81
401,4,1:23.0,,Shooting foul by K. Anderson (drawn by D. Nowitzki),86,81
402,4,1:23.0,,D. Nowitzki makes free throw 1 of 2,86,82
403,4,1:23.0,,D. Nowitzki makes free throw 2 of 2,86,83
404,4,1:07.0,K. Anderson makes 2-pt jump shot from 17 ft,,88,83
405,4,1:00.0,,D. Williams makes 2-pt jump shot from 5 ft,88,85
406,4,0:40.0,K. Anderson makes 2-pt layup from 1 ft (assist by A. Miller),,90,85
407,4,0:39.0,,Dallas full timeout,90,85
408,4,0:35.0,,D. Williams misses 3-pt jump shot from 24 ft,90,85
409,4,0:34.0,Defensive rebound by A. Miller,,90,85
410,4,0:33.0,Turnover by A. Miller (lost ball; steal by W. Matthews),,90,85
411,4,0:24.0,,W. Matthews misses 3-pt jump shot from 25 ft,90,85
412,4,0:23.0,,Offensive rebound by Z. Pachulia,90,85
413,4,0:19.0,,D. Williams makes 3-pt jump shot from 23 ft (assist by W. Matthews),90,88
414,4,0:19.0,San Antonio full timeout,,90,88
415,4,0:19.0,,J. Anderson enters the game for D. Nowitzki,90,88
416,4,0:19.0,,D. Powell enters the game for Z. Pachulia,90,88
417,4,0:19.0,K. Martin enters the game for B. Marjanović,,90,88
418,4,0:19.0,P. Mills enters the game for J. Simmons,,90,88
419,4,0:18.0,Personal foul by D. Williams,,90,88
420,4,0:18.0,K. Martin makes free throw 1 of 2,,91,88
421,4,0:18.0,,D. Nowitzki enters the game for D. Powell,91,88
422,4,0:18.0,,C. Villanueva enters the game for J. Anderson,91,88
423,4,0:18.0,K. Martin makes free throw 2 of 2,,92,88
424,4,0:08.0,,W. Matthews makes 3-pt jump shot from 22 ft (assist by D. Williams),92,91
425,4,0:08.0,San Antonio full timeout,,92,91
426,4,0:08.0,,D. Powell enters the game for D. Nowitzki,92,91
427,4,0:08.0,,J. Anderson enters the game for C. Villanueva,92,91
428,4,0:08.0,San Antonio full timeout,,92,91
429,4,0:08.0,J. Simmons enters the game for D. Green,,92,91
430,4,0:07.0,Personal take foul by D. Williams,,92,91
431,4,0:07.0,A. Miller makes free throw 1 of 2,,93,91
432,4,0:07.0,,D. Nowitzki enters the game for D. Powell,93,91
433,4,0:07.0,,C. Villanueva enters the game for J. Anderson,93,91
434,4,0:07.0,D. Green enters the game for P. Mills,,93,91
435,4,0:07.0,,Z. Pachulia enters the game for R. Felton,93,91
436,4,0:07.0,A. Miller makes free throw 2 of 2,,94,91
437,4,0:07.0,,Dallas full timeout,94,91
438,4,0:07.0,,R. Felton enters the game for Z. Pachulia,94,91
439,4,0:03.0,,R. Felton misses 3-pt jump shot from 24 ft,94,91
440,4,0:02.0,Defensive rebound by K. Anderson,,94,91
441,4,0:02.0,Personal foul by C. Villanueva,,94,91
442,4,0:02.0,K. Anderson makes free throw 1 of 2,,95,91
443,4,0:02.0,,J. Anderson enters the game for D. Williams,95,91
444,4,0:02.0,,D. Powell enters the game for D. Nowitzki,95,91
445,4,0:02.0,K. Anderson makes free throw 2 of 2,,96,91
