,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,TORONTO_ACTION,BROOKLYN_SCORE,TORONTO_SCORE
377,4,1:48.0,,P. Patterson makes 2-pt jump shot from 7 ft,98,112
378,4,1:38.0,J. Johnson makes 2-pt jump shot from 9 ft,,100,112
379,4,1:13.0,,D. DeRozan misses 2-pt jump shot from 18 ft,100,112
380,4,1:13.0,Defensive rebound by D. Sloan,,100,112
381,4,1:01.0,D. Sloan misses 3-pt jump shot from 25 ft,,100,112
382,4,1:00.0,,Defensive rebound by P. Patterson,100,112
383,4,0:47.0,,Personal take foul by D. Sloan (drawn by K. Lowry),100,112
384,4,0:47.0,B. Bogdanović enters the game for J. Johnson,,100,112
385,4,0:47.0,M. Brown enters the game for T. Young,,100,112
386,4,0:47.0,S. Larkin enters the game for B. Lopez,,100,112
387,4,0:47.0,T. Robinson enters the game for W. Ellington,,100,112
388,4,0:47.0,W. Reed enters the game for D. Sloan,,100,112
389,4,0:47.0,,C. Joseph enters the game for J. Valančiūnas,100,112
390,4,0:47.0,,N. Powell enters the game for D. DeRozan,100,112
391,4,0:47.0,,L. Nogueira enters the game for K. Lowry,100,112
392,4,0:33.0,,N. Powell misses 3-pt jump shot from 24 ft,100,112
393,4,0:33.0,,Offensive rebound by Team,100,112
394,4,0:33.0,,Turnover by Team (shot clock),100,112
395,4,0:24.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,100,112
396,4,0:23.0,,Defensive rebound by L. Nogueira,100,112
