,QUARTER,TIME_REMAINING,ATLANTA_ACTION,DETROIT_ACTION,ATLANTA_SCORE,DETROIT_SCORE
391,4,6:27.0,,Shooting foul by M. Scott (drawn by A. Drummond),94,81
392,4,6:27.0,,A. Drummond makes 2-pt layup at rim (assist by M. Morris),94,83
393,4,6:27.0,K. Humphries enters the game for A. Horford,,94,83
394,4,6:27.0,P. Millsap enters the game for M. Scott,,94,83
395,4,6:27.0,,K. Caldwell-Pope enters the game for A. Tolliver,94,83
396,4,6:27.0,,T. Harris enters the game for S. Johnson,94,83
397,4,6:27.0,K. Bazemore enters the game for T. Hardaway,,94,83
398,4,6:27.0,Violation by K. Bazemore (lane),,94,83
399,4,6:27.0,,A. Drummond misses free throw 1 of 1,94,83
400,4,6:26.0,Defensive rebound by K. Bazemore,,94,83
401,4,6:01.0,K. Bazemore makes 2-pt layup at rim,,96,83
402,4,5:46.0,,R. Jackson misses 2-pt jump shot from 8 ft,96,83
403,4,5:46.0,,Offensive rebound by Team,96,83
404,4,5:46.0,Official timeout,,96,83
405,4,5:46.0,,A. Baynes enters the game for A. Drummond,96,83
406,4,5:32.0,,T. Harris misses 2-pt layup at rim,96,83
407,4,5:31.0,,Offensive rebound by T. Harris,96,83
408,4,5:29.0,,T. Harris misses 2-pt layup from 2 ft,96,83
409,4,5:28.0,Defensive rebound by K. Humphries,,96,83
410,4,5:21.0,A. Horford enters the game for P. Millsap,,96,83
411,4,5:06.0,A. Horford makes 2-pt jump shot from 20 ft (assist by K. Bazemore),,98,83
412,4,4:51.0,,M. Morris misses 2-pt layup at rim,98,83
413,4,4:48.0,Defensive rebound by K. Bazemore,,98,83
414,4,4:45.0,Shooting foul by A. Baynes (drawn by K. Humphries),,98,83
415,4,4:45.0,K. Humphries makes 2-pt layup at rim (assist by J. Teague),,100,83
416,4,4:45.0,T. Hardaway enters the game for K. Korver,,100,83
417,4,4:45.0,K. Humphries makes free throw 1 of 1,,101,83
418,4,4:30.0,,M. Morris misses 3-pt jump shot from 25 ft,101,83
419,4,4:30.0,,Offensive rebound by A. Baynes,101,83
420,4,4:28.0,,A. Baynes misses 2-pt jump shot from 5 ft,101,83
421,4,4:28.0,Defensive rebound by Team,,101,83
422,4,4:11.0,K. Bazemore makes 2-pt jump shot from 18 ft,,103,83
423,4,4:07.0,,Detroit full timeout,103,83
424,4,4:07.0,M. Scott enters the game for A. Horford,,103,83
425,4,4:07.0,,S. Blake enters the game for R. Jackson,103,83
426,4,3:51.0,,A. Baynes makes 2-pt jump shot from 17 ft (assist by S. Blake),103,85
427,4,3:40.0,J. Teague misses 2-pt jump shot from 14 ft,,103,85
428,4,3:39.0,,Defensive rebound by A. Baynes,103,85
429,4,3:28.0,,Personal foul by J. Teague,103,85
430,4,3:28.0,,A. Baynes makes free throw 1 of 2,103,86
431,4,3:28.0,A. Horford enters the game for M. Scott,,103,86
432,4,3:28.0,,A. Baynes makes free throw 2 of 2,103,87
433,4,3:09.0,T. Hardaway misses 2-pt layup at rim,,103,87
434,4,3:09.0,Offensive rebound by Team,,103,87
435,4,2:59.0,J. Teague makes 3-pt jump shot from 25 ft (assist by A. Horford),,106,87
436,4,2:43.0,,K. Caldwell-Pope misses 2-pt jump shot from 9 ft,106,87
437,4,2:41.0,,Offensive rebound by A. Baynes,106,87
438,4,2:38.0,,A. Baynes makes 2-pt layup at rim,106,89
439,4,2:23.0,K. Bazemore misses 3-pt jump shot from 26 ft,,106,89
440,4,2:23.0,,Defensive rebound by T. Harris,106,89
441,4,2:14.0,,K. Caldwell-Pope misses 2-pt jump shot from 12 ft (block by K. Bazemore),106,89
442,4,2:12.0,Defensive rebound by K. Humphries,,106,89
443,4,2:07.0,K. Bazemore makes 2-pt layup at rim (assist by J. Teague),,108,89
444,4,1:55.0,,T. Harris makes 2-pt jump shot from 15 ft (assist by S. Blake),108,91
445,4,1:50.0,T. Hardaway makes 2-pt layup at rim (assist by J. Teague),,110,91
446,4,1:34.0,,T. Harris misses 2-pt jump shot from 5 ft,110,91
447,4,1:33.0,,Offensive rebound by A. Baynes,110,91
448,4,1:32.0,,Shooting foul by A. Horford (drawn by A. Baynes),110,91
449,4,1:32.0,,A. Baynes makes free throw 1 of 2,110,92
450,4,1:32.0,M. Scott enters the game for K. Bazemore,,110,92
451,4,1:32.0,M. Muscala enters the game for A. Horford,,110,92
452,4,1:32.0,D. Schröder enters the game for J. Teague,,110,92
453,4,1:32.0,,D. Hilliard enters the game for T. Harris,110,92
454,4,1:32.0,,S. Johnson enters the game for M. Morris,110,92
455,4,1:32.0,,A. Tolliver enters the game for K. Caldwell-Pope,110,92
456,4,1:32.0,,A. Baynes makes free throw 2 of 2,110,93
457,4,1:27.0,T. Hardaway misses 2-pt jump shot from 20 ft,,110,93
458,4,1:25.0,,Defensive rebound by A. Tolliver,110,93
459,4,1:10.0,Violation by M. Muscala (kicked ball),,110,93
460,4,1:01.0,,A. Baynes makes 2-pt layup at rim (assist by A. Tolliver),110,95
461,4,0:41.0,K. Humphries makes 2-pt jump shot from 7 ft,,112,95
462,4,0:27.0,,D. Hilliard misses 2-pt jump shot from 10 ft,112,95
463,4,0:21.0,Defensive rebound by M. Muscala,,112,95
464,4,0:04.0,D. Schröder misses 2-pt jump shot from 5 ft,,112,95
465,4,0:02.0,,Defensive rebound by A. Baynes,112,95
