,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MILWAUKEE_ACTION,WASHINGTON_SCORE,MILWAUKEE_SCORE
375,4,8:02.0,,J. O'Bryant enters the game for G. Antetokounmpo,88,94
376,4,8:02.0,R. Sessions makes free throw 1 of 1,,89,94
377,4,7:41.0,,Offensive foul by G. Vásquez (drawn by N. Hilário),89,94
378,4,7:41.0,,Turnover by G. Vásquez (offensive foul),89,94
379,4,7:41.0,,G. Monroe enters the game for M. Plumlee,89,94
380,4,7:24.0,R. Sessions makes 3-pt jump shot from 24 ft (assist by J. Dudley),,92,94
381,4,6:58.0,,J. Bayless misses 3-pt jump shot from 24 ft,92,94
382,4,6:57.0,Defensive rebound by Team,,92,94
383,4,6:43.0,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Dudley),,95,94
384,4,6:27.0,,Shooting block foul by J. Dudley (drawn by K. Middleton),95,94
385,4,6:27.0,,K. Middleton makes free throw 1 of 2,95,95
386,4,6:27.0,,K. Middleton makes free throw 2 of 2,95,96
387,4,6:17.0,Turnover by R. Sessions (bad pass; steal by J. O'Bryant),,95,96
388,4,6:17.0,,Personal foul by J. Dudley (drawn by G. Vásquez),95,96
389,4,6:10.0,,Personal foul by J. Wall (drawn by G. Monroe),95,96
390,4,5:56.0,,G. Monroe makes 2-pt hook shot from 4 ft,95,98
391,4,5:43.0,B. Beal makes 3-pt jump shot from 25 ft (assist by N. Hilário),,98,98
392,4,5:20.0,Violation by N. Hilário (kicked ball),,98,98
393,4,5:20.0,,Milwaukee full timeout,98,98
394,4,5:20.0,,M. Carter-Williams enters the game for G. Vásquez,98,98
395,4,5:14.0,,K. Middleton misses 3-pt jump shot from 24 ft,98,98
396,4,5:12.0,Defensive rebound by J. Dudley,,98,98
397,4,4:58.0,Personal foul by K. Middleton (drawn by B. Beal),,98,98
398,4,4:48.0,R. Sessions misses 2-pt layup from 2 ft,,98,98
399,4,4:46.0,,Defensive rebound by J. O'Bryant,98,98
400,4,4:23.0,,Turnover by K. Middleton (bad pass; steal by J. Wall),98,98
401,4,4:23.0,Personal foul by K. Middleton (drawn by J. Wall),,98,98
402,4,4:10.0,B. Beal makes 2-pt jump shot from 14 ft,,100,98
403,4,3:46.0,,Shooting foul by R. Sessions (drawn by J. O'Bryant),100,98
404,4,3:46.0,,J. O'Bryant makes free throw 1 of 2,100,99
405,4,3:46.0,,J. O'Bryant makes free throw 2 of 2,100,100
406,4,3:30.0,Shooting foul by K. Middleton (drawn by J. Wall),,100,100
407,4,3:30.0,J. Wall makes free throw 1 of 2,,101,100
408,4,3:30.0,,G. Antetokounmpo enters the game for J. O'Bryant,101,100
409,4,3:30.0,J. Wall makes free throw 2 of 2,,102,100
410,4,3:13.0,,G. Antetokounmpo misses 2-pt layup from 1 ft (block by J. Wall),102,100
411,4,3:10.0,,Offensive rebound by G. Monroe,102,100
412,4,3:08.0,,G. Monroe makes 2-pt layup from 1 ft,102,102
413,4,2:52.0,B. Beal makes 3-pt jump shot from 24 ft (assist by N. Hilário),,105,102
414,4,2:37.0,,J. Bayless makes 2-pt jump shot from 18 ft (assist by M. Carter-Williams),105,104
415,4,2:22.0,R. Sessions makes 3-pt jump shot from 22 ft (assist by J. Wall),,108,104
416,4,2:05.0,,K. Middleton misses 3-pt jump shot from 24 ft,108,104
417,4,2:04.0,Defensive rebound by N. Hilário,,108,104
418,4,2:00.0,B. Beal makes 3-pt jump shot from 22 ft (assist by J. Wall),,111,104
419,4,2:00.0,,Milwaukee full timeout,111,104
420,4,2:00.0,M. Gortat enters the game for N. Hilário,,111,104
421,4,1:52.0,,M. Carter-Williams makes 2-pt jump shot from 18 ft,111,106
422,4,1:28.0,J. Wall makes 3-pt jump shot from 26 ft,,114,106
423,4,1:18.0,,G. Monroe makes 2-pt hook shot from 4 ft (assist by M. Carter-Williams),114,108
424,4,0:54.0,Turnover by B. Beal (lost ball; steal by G. Monroe),,114,108
425,4,0:47.0,,J. Bayless misses 3-pt jump shot from 26 ft,114,108
426,4,0:47.0,,Offensive rebound by G. Antetokounmpo,114,108
427,4,0:47.0,,Personal foul by B. Beal (drawn by G. Antetokounmpo),114,108
428,4,0:47.0,,G. Antetokounmpo misses free throw 1 of 2,114,108
429,4,0:47.0,,Offensive rebound by Team,114,108
430,4,0:47.0,,G. Antetokounmpo makes free throw 2 of 2,114,109
431,4,0:24.0,Shooting foul by J. Bayless (drawn by M. Gortat),,114,109
432,4,0:24.0,M. Gortat misses free throw 1 of 2,,114,109
433,4,0:24.0,Offensive rebound by Team,,114,109
434,4,0:24.0,M. Gortat makes free throw 2 of 2,,115,109
435,4,0:24.0,,Milwaukee full timeout,115,109
436,4,0:20.0,,J. Bayless misses 3-pt jump shot from 24 ft,115,109
437,4,0:19.0,Defensive rebound by J. Dudley,,115,109
438,4,0:19.0,Personal foul by G. Antetokounmpo (drawn by J. Dudley),,115,109
439,4,0:19.0,,J. O'Bryant enters the game for G. Antetokounmpo,115,109
440,4,0:19.0,J. Dudley misses free throw 1 of 2,,115,109
441,4,0:19.0,Offensive rebound by Team,,115,109
442,4,0:19.0,G. Temple enters the game for B. Beal,,115,109
443,4,0:19.0,J. Dudley makes free throw 2 of 2,,116,109
444,4,0:19.0,,Milwaukee full timeout,116,109
445,4,0:12.0,,K. Middleton makes 3-pt jump shot from 27 ft (assist by M. Carter-Williams),116,112
446,4,0:12.0,,Shooting foul by G. Temple (drawn by K. Middleton),116,112
447,4,0:12.0,,K. Middleton makes free throw 1 of 1,116,113
448,4,0:12.0,Washington full timeout,,116,113
449,4,0:12.0,G. Neal enters the game for J. Wall,,116,113
450,4,0:12.0,J. Wall enters the game for G. Temple,,116,113
451,4,0:10.0,Personal foul by J. O'Bryant (drawn by G. Neal),,116,113
452,4,0:10.0,G. Neal makes free throw 1 of 2,,117,113
453,4,0:10.0,,C. Copeland enters the game for J. O'Bryant,117,113
454,4,0:10.0,G. Neal makes free throw 2 of 2,,118,113
455,4,0:04.0,,J. Bayless misses 2-pt layup from 2 ft (block by M. Gortat),118,113
456,4,0:00.0,Defensive rebound by G. Neal,,118,113
