,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHARLOTTE_ACTION,MIAMI_SCORE,CHARLOTTE_SCORE
396,4,2:17.0,,Defensive rebound by K. Walker,90,86
397,4,2:12.0,Offensive charge foul by A. Jefferson (drawn by L. Deng),,90,86
398,4,2:12.0,,Turnover by A. Jefferson (offensive foul),90,86
399,4,2:12.0,G. Dragić enters the game for J. Richardson,,90,86
400,4,1:48.0,G. Dragić misses 2-pt jump shot from 12 ft,,90,86
401,4,1:46.0,,Defensive rebound by C. Lee,90,86
402,4,1:40.0,,K. Walker makes 2-pt layup from 2 ft,90,88
403,4,1:33.0,Miami full timeout,,90,88
404,4,1:17.0,L. Deng misses 3-pt jump shot from 25 ft,,90,88
405,4,1:16.0,Offensive rebound by G. Dragić,,90,88
406,4,1:16.0,Turnover by Team (shot clock),,90,88
407,4,1:16.0,,Charlotte full timeout,90,88
408,4,1:16.0,J. Richardson enters the game for G. Dragić,,90,88
409,4,1:04.0,,K. Walker misses 2-pt jump shot from 17 ft,90,88
410,4,1:01.0,Defensive rebound by U. Haslem,,90,88
411,4,0:46.0,D. Wade makes 3-pt jump shot from 26 ft,,93,88
412,4,0:46.0,,Charlotte full timeout,93,88
413,4,0:39.0,,A. Jefferson makes 2-pt layup from 1 ft (assist by K. Walker),93,90
414,4,0:20.0,D. Wade makes 2-pt jump shot from 18 ft,,95,90
415,4,0:20.0,,Charlotte full timeout,95,90
416,4,0:20.0,,C. Zeller enters the game for A. Jefferson,95,90
417,4,0:15.0,,K. Walker misses 2-pt layup from 1 ft (block by D. Wade),95,90
418,4,0:13.0,Defensive rebound by U. Haslem,,95,90
419,4,0:05.0,Personal foul by C. Zeller,,95,90
420,4,0:05.0,J. Johnson makes free throw 1 of 2,,96,90
421,4,0:05.0,J. Johnson makes free throw 2 of 2,,97,90
422,4,0:00.0,,K. Walker misses 3-pt jump shot from 27 ft,97,90
423,4,0:00.0,,Offensive rebound by Team,97,90
