,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DALLAS_ACTION,MINNESOTA_SCORE,DALLAS_SCORE
381,4,8:50.0,,Defensive rebound by C. Villanueva,78,108
382,4,8:40.0,,Turnover by J. Barea (lost ball; steal by Z. LaVine),78,108
383,4,8:37.0,Shooting foul by C. Villanueva (drawn by S. Muhammad),,78,108
384,4,8:37.0,S. Muhammad makes free throw 1 of 2,,79,108
385,4,8:37.0,,D. Powell enters the game for R. Felton,79,108
386,4,8:37.0,S. Muhammad makes free throw 2 of 2,,80,108
387,4,8:18.0,,J. Anderson makes 3-pt jump shot from 23 ft (assist by D. Lee),80,111
388,4,8:07.0,D. Rudež makes 3-pt jump shot from 25 ft (assist by T. Jones),,83,111
389,4,7:52.0,,Turnover by J. Anderson (lost ball; steal by D. Rudež),83,111
390,4,7:49.0,Shooting block foul by J. Barea (drawn by Z. LaVine),,83,111
391,4,7:49.0,Z. LaVine makes free throw 1 of 2,,84,111
392,4,7:49.0,Z. LaVine makes free throw 2 of 2,,85,111
393,4,7:33.0,,J. Anderson misses 3-pt jump shot from 23 ft,85,111
394,4,7:32.0,Defensive rebound by A. Payne,,85,111
395,4,7:32.0,,Loose ball foul by D. Lee (drawn by A. Payne),85,111
396,4,7:32.0,,Technical foul by D. Lee,85,111
397,4,7:32.0,T. Jones makes technical free throw,,86,111
398,4,7:32.0,A. Payne misses free throw 1 of 2,,86,111
399,4,7:32.0,Offensive rebound by Team,,86,111
400,4,7:32.0,A. Payne makes free throw 2 of 2,,87,111
401,4,7:20.0,,J. Barea misses 2-pt jump shot from 4 ft,87,111
402,4,7:19.0,Defensive rebound by D. Rudež,,87,111
403,4,7:03.0,D. Rudež misses 3-pt jump shot from 28 ft,,87,111
404,4,7:02.0,,Defensive rebound by D. Lee,87,111
405,4,6:59.0,,Turnover by J. Anderson (step out of bounds),87,111
406,4,6:51.0,T. Jones misses 2-pt jump shot from 4 ft,,87,111
407,4,6:50.0,,Defensive rebound by J. Anderson,87,111
408,4,6:36.0,,J. Barea makes 2-pt layup from 2 ft,87,113
409,4,6:25.0,S. Muhammad misses 3-pt jump shot from 25 ft,,87,113
410,4,6:25.0,,Defensive rebound by D. Powell,87,113
411,4,6:07.0,,D. Lee misses 2-pt layup from 2 ft (block by S. Muhammad),87,113
412,4,6:04.0,,Offensive rebound by D. Lee,87,113
413,4,6:04.0,,D. Lee makes 2-pt layup from 3 ft,87,115
414,4,5:50.0,Turnover by Z. LaVine (bad pass; steal by D. Powell),,87,115
415,4,5:48.0,,Dallas full timeout,87,115
416,4,5:48.0,,S. Mejri enters the game for D. Lee,87,115
417,4,5:29.0,,Shooting foul by Z. LaVine (drawn by J. Anderson),87,115
418,4,5:29.0,,J. Anderson makes free throw 1 of 2,87,116
419,4,5:29.0,,J. Anderson makes free throw 2 of 2,87,117
420,4,5:06.0,A. Payne makes 2-pt jump shot from 21 ft (assist by T. Jones),,89,117
421,4,4:52.0,,J. Anderson makes 3-pt jump shot from 25 ft (assist by D. Powell),89,120
422,4,4:34.0,Z. LaVine misses 2-pt dunk at rim,,89,120
423,4,4:33.0,Offensive rebound by A. Payne,,89,120
424,4,4:26.0,D. Rudež misses 3-pt jump shot from 26 ft,,89,120
425,4,4:25.0,,Defensive rebound by J. Anderson,89,120
426,4,4:20.0,,J. Barea misses 3-pt jump shot from 26 ft,89,120
427,4,4:19.0,Defensive rebound by T. Jones,,89,120
428,4,4:16.0,Z. LaVine makes 2-pt dunk at rim (assist by T. Jones),,91,120
429,4,3:54.0,,D. Powell misses 3-pt jump shot from 25 ft,91,120
430,4,3:53.0,Defensive rebound by T. Jones,,91,120
431,4,3:47.0,T. Jones makes 3-pt jump shot from 25 ft,,94,120
432,4,3:22.0,,Turnover by J. Barea (bad pass),94,120
433,4,3:09.0,T. Jones misses 2-pt jump shot from 2 ft (block by S. Mejri),,94,120
434,4,3:08.0,Offensive rebound by Z. LaVine,,94,120
435,4,3:06.0,,Violation by S. Mejri (def goaltending),94,120
436,4,3:06.0,S. Muhammad makes 2-pt jump shot from 4 ft (assist by Z. LaVine),,96,120
437,4,2:48.0,,D. Powell makes 2-pt dunk at rim (assist by J. Barea),96,122
438,4,2:32.0,Personal foul by S. Mejri (drawn by A. Payne),,96,122
439,4,2:32.0,Official timeout,,96,122
440,4,2:32.0,A. Payne makes free throw 1 of 2,,97,122
441,4,2:32.0,A. Payne makes free throw 2 of 2,,98,122
442,4,2:14.0,,C. Villanueva makes 2-pt hook shot from 5 ft,98,124
443,4,1:59.0,Z. LaVine misses 3-pt jump shot from 25 ft,,98,124
444,4,1:58.0,Offensive rebound by S. Muhammad,,98,124
445,4,1:58.0,,Loose ball foul by C. Villanueva (drawn by S. Muhammad),98,124
446,4,1:58.0,S. Muhammad misses free throw 1 of 2,,98,124
447,4,1:58.0,Offensive rebound by Team,,98,124
448,4,1:58.0,S. Muhammad makes free throw 2 of 2,,99,124
449,4,1:40.0,,Shooting foul by D. Rudež (drawn by J. Anderson),99,124
450,4,1:40.0,,J. Anderson makes free throw 1 of 2,99,125
451,4,1:40.0,,J. Anderson makes free throw 2 of 2,99,126
452,4,1:27.0,A. Payne misses 2-pt jump shot from 10 ft,,99,126
453,4,1:25.0,,Defensive rebound by C. Villanueva,99,126
454,4,1:10.0,,J. Anderson misses 2-pt jump shot from 21 ft,99,126
455,4,1:08.0,Defensive rebound by A. Payne,,99,126
456,4,0:55.0,Shooting foul by S. Mejri (drawn by S. Muhammad),,99,126
457,4,0:55.0,S. Muhammad makes free throw 1 of 2,,100,126
458,4,0:55.0,S. Muhammad makes free throw 2 of 2,,101,126
459,4,0:41.0,,D. Powell misses 3-pt jump shot from 22 ft,101,126
460,4,0:41.0,Defensive rebound by A. Payne,,101,126
461,4,0:31.0,T. Jones misses 2-pt jump shot from 7 ft,,101,126
462,4,0:29.0,,Defensive rebound by S. Mejri,101,126
463,4,0:23.0,,S. Mejri makes 2-pt layup at rim,101,128
464,4,0:15.0,Turnover by S. Muhammad (bad pass; steal by C. Villanueva),,101,128
