,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SACRAMENTO_ACTION,LA LAKERS_SCORE,SACRAMENTO_SCORE
384,4,4:05.0,,M. Belinelli misses 2-pt jump shot from 20 ft,107,108
385,4,4:04.0,Defensive rebound by J. Randle,,107,108
386,4,3:49.0,J. Clarkson makes 2-pt jump shot from 7 ft,,109,108
387,4,3:48.0,,Sacramento full timeout,109,108
388,4,3:48.0,,Q. Acy enters the game for B. McLemore,109,108
389,4,3:29.0,,R. Gay misses 3-pt jump shot from 25 ft,109,108
390,4,3:28.0,,Offensive rebound by R. Rondo,109,108
391,4,3:25.0,,Turnover by D. Cousins (lost ball; steal by B. Bass),109,108
392,4,3:08.0,Turnover by J. Clarkson (lost ball; steal by R. Rondo),,109,108
393,4,3:03.0,,R. Gay makes 2-pt dunk at rim (assist by R. Rondo),109,110
394,4,2:54.0,Turnover by D. Russell (back court),,109,110
395,4,2:44.0,,Turnover by R. Rondo (bad pass; steal by B. Bass),109,110
396,4,2:37.0,D. Russell makes 2-pt layup from 2 ft,,111,110
397,4,2:30.0,,Personal foul by A. Brown (drawn by R. Rondo),111,110
398,4,2:30.0,LA Lakers full timeout,,111,110
399,4,2:18.0,,R. Gay misses 3-pt jump shot from 24 ft,111,110
400,4,2:16.0,,Offensive rebound by D. Cousins,111,110
401,4,2:11.0,,R. Gay makes 2-pt jump shot from 7 ft (assist by D. Cousins),111,112
402,4,1:50.0,J. Clarkson misses 2-pt jump shot from 4 ft (block by Q. Acy),,111,112
403,4,1:50.0,Offensive rebound by B. Bass,,111,112
404,4,1:50.0,B. Bass makes 2-pt layup at rim,,113,112
405,4,1:46.0,,Personal foul by D. Russell (drawn by R. Rondo),113,112
406,4,1:46.0,,R. Rondo misses free throw 1 of 2,113,112
407,4,1:46.0,,Offensive rebound by Team,113,112
408,4,1:46.0,L. Williams enters the game for D. Russell,,113,112
409,4,1:46.0,,R. Rondo makes free throw 2 of 2,113,113
410,4,1:34.0,J. Clarkson makes 2-pt jump shot from 22 ft,,115,113
411,4,1:29.0,,Personal foul by B. Bass (drawn by D. Cousins),115,113
412,4,1:29.0,,D. Cousins misses free throw 1 of 2,115,113
413,4,1:29.0,,Offensive rebound by Team,115,113
414,4,1:29.0,,D. Cousins makes free throw 2 of 2,115,114
415,4,1:10.0,,Offensive charge foul by J. Randle (drawn by D. Cousins),115,114
416,4,1:10.0,Turnover by J. Randle (offensive foul),,115,114
417,4,0:56.0,,M. Belinelli misses 2-pt jump shot from 20 ft,115,114
418,4,0:53.0,Defensive rebound by A. Brown,,115,114
419,4,0:32.0,J. Clarkson misses 2-pt jump shot from 5 ft,,115,114
420,4,0:30.0,,Defensive rebound by D. Cousins,115,114
421,4,0:22.0,,R. Rondo makes 2-pt jump shot from 7 ft,115,116
422,4,0:22.0,LA Lakers full timeout,,115,116
423,4,0:07.0,Turnover by J. Clarkson (lost ball; steal by R. Rondo),,115,116
424,4,0:07.0,,Personal foul by J. Clarkson (drawn by D. Cousins),115,116
425,4,0:07.0,,D. Cousins makes free throw 1 of 2,115,117
426,4,0:07.0,,D. Cousins makes free throw 2 of 2,115,118
427,4,0:07.0,LA Lakers full timeout,,115,118
428,4,0:04.0,L. Williams misses 3-pt jump shot from 24 ft,,115,118
429,4,0:03.0,,Defensive rebound by Q. Acy,115,118
