,QUARTER,TIME_REMAINING,UTAH_ACTION,INDIANA_ACTION,UTAH_SCORE,INDIANA_SCORE
401,4,4:17.0,Offensive rebound by R. Gobert,,87,72
402,4,4:15.0,Personal foul by I. Mahinmi (drawn by R. Gobert),,87,72
403,4,4:03.0,T. Burke misses 2-pt layup at rim,,87,72
404,4,4:01.0,,Defensive rebound by G. Hill,87,72
405,4,3:55.0,,Turnover by G. Hill (bad pass; steal by R. Hood),87,72
406,4,3:37.0,Turnover by R. Hood (lost ball; steal by P. George),,87,72
407,4,3:32.0,,P. George misses 2-pt layup from 1 ft,87,72
408,4,3:32.0,,Offensive rebound by G. Hill,87,72
409,4,3:30.0,,G. Hill makes 2-pt layup from 1 ft,87,74
410,4,3:07.0,D. Favors makes 2-pt dunk at rim (assist by G. Hayward),,89,74
411,4,2:51.0,,Turnover by P. George (bad pass; steal by D. Favors),89,74
412,4,2:48.0,Personal foul by G. Hill (drawn by G. Hayward),,89,74
413,4,2:48.0,Utah full timeout,,89,74
414,4,2:29.0,D. Favors makes 2-pt jump shot from 18 ft (assist by R. Hood),,91,74
415,4,2:14.0,,C. Miles misses 3-pt jump shot from 24 ft,91,74
416,4,2:12.0,,Offensive rebound by I. Mahinmi,91,74
417,4,2:10.0,,I. Mahinmi makes 2-pt layup at rim,91,76
418,4,1:56.0,Personal block foul by C. Miles (drawn by T. Burke),,91,76
419,4,1:56.0,T. Burke makes free throw 1 of 2,,92,76
420,4,1:56.0,,S. Hill enters the game for C. Miles,92,76
421,4,1:56.0,,S. Whittington enters the game for P. George,92,76
422,4,1:56.0,,J. Young enters the game for I. Mahinmi,92,76
423,4,1:56.0,,L. Allen enters the game for M. Ellis,92,76
424,4,1:56.0,,C. Budinger enters the game for G. Hill,92,76
425,4,1:56.0,C. Johnson enters the game for G. Hayward,,92,76
426,4,1:56.0,T. Booker enters the game for R. Gobert,,92,76
427,4,1:56.0,J. Ingles enters the game for R. Hood,,92,76
428,4,1:56.0,T. Burke makes free throw 2 of 2,,93,76
429,4,1:42.0,,Turnover by J. Young (lost ball; steal by C. Johnson),93,76
430,4,1:39.0,Shooting foul by C. Budinger (drawn by C. Johnson),,93,76
431,4,1:39.0,C. Johnson misses free throw 1 of 2,,93,76
432,4,1:39.0,Offensive rebound by Team,,93,76
433,4,1:39.0,T. Lyles enters the game for D. Favors,,93,76
434,4,1:39.0,C. Johnson makes free throw 2 of 2,,94,76
435,4,1:21.0,,Turnover by S. Whittington (dbl dribble),94,76
436,4,1:21.0,J. Withey enters the game for T. Booker,,94,76
437,4,1:07.0,J. Ingles makes 3-pt jump shot from 22 ft (assist by T. Burke),,97,76
438,4,1:00.0,,Turnover by S. Whittington (step out of bounds),97,76
439,4,0:43.0,T. Burke misses 2-pt layup at rim,,97,76
440,4,0:42.0,,Defensive rebound by C. Budinger,97,76
441,4,0:34.0,,L. Allen misses 2-pt jump shot from 6 ft,97,76
442,4,0:33.0,Defensive rebound by T. Lyles,,97,76
443,4,0:10.0,Shooting foul by S. Whittington (drawn by T. Lyles),,97,76
444,4,0:10.0,T. Lyles misses free throw 1 of 2,,97,76
445,4,0:10.0,Offensive rebound by Team,,97,76
446,4,0:10.0,T. Lyles misses free throw 2 of 2,,97,76
447,4,0:10.0,Offensive rebound by T. Lyles,,97,76
