,QUARTER,TIME_REMAINING,HOUSTON_ACTION,GOLDEN STATE_ACTION,HOUSTON_SCORE,GOLDEN STATE_SCORE
396,4,5:30.0,C. Brewer makes 2-pt layup from 3 ft (assist by J. Harden),,72,102
397,4,5:18.0,,M. Speights misses 3-pt jump shot from 28 ft,72,102
398,4,5:18.0,Defensive rebound by D. Howard,,72,102
399,4,5:13.0,J. Harden misses 3-pt jump shot from 27 ft,,72,102
400,4,5:12.0,,Defensive rebound by M. Speights,72,102
401,4,5:09.0,,Turnover by M. Speights (lost ball),72,102
402,4,5:09.0,Official timeout,,72,102
403,4,5:09.0,A. Goudelock enters the game for J. Harden,,72,102
404,4,5:09.0,C. Capela enters the game for J. Terry,,72,102
405,4,5:09.0,M. Harrell enters the game for M. Beasley,,72,102
406,4,5:09.0,K. McDaniels enters the game for C. Brewer,,72,102
407,4,5:09.0,,F. Ezeli enters the game for M. Speights,72,102
408,4,5:09.0,,I. Clark enters the game for K. Thompson,72,102
409,4,4:58.0,D. Howard misses 2-pt hook shot from 6 ft,,72,102
410,4,4:58.0,,Defensive rebound by Team,72,102
411,4,4:38.0,,H. Barnes misses 2-pt jump shot from 7 ft,72,102
412,4,4:37.0,Defensive rebound by C. Capela,,72,102
413,4,4:26.0,M. Harrell misses 3-pt jump shot from 23 ft,,72,102
414,4,4:26.0,Offensive rebound by D. Howard,,72,102
415,4,4:20.0,A. Goudelock makes 2-pt jump shot from 17 ft (assist by C. Capela),,74,102
416,4,3:51.0,,F. Ezeli makes 2-pt jump shot from 14 ft (assist by L. Barbosa),74,104
417,4,3:33.0,A. Goudelock misses 2-pt jump shot from 13 ft,,74,104
418,4,3:32.0,,Defensive rebound by H. Barnes,74,104
419,4,3:26.0,,Golden State full timeout,74,104
420,4,3:26.0,,J. McAdoo enters the game for H. Barnes,74,104
421,4,3:26.0,,B. Rush enters the game for S. Livingston,74,104
422,4,3:08.0,,I. Clark misses 2-pt jump shot from 8 ft,74,104
423,4,3:06.0,Defensive rebound by A. Goudelock,,74,104
424,4,3:02.0,Turnover by A. Goudelock (bad pass; steal by L. Barbosa),,74,104
425,4,3:00.0,,L. Barbosa makes 2-pt layup from 3 ft,74,106
426,4,2:56.0,C. Capela makes 2-pt layup from 1 ft (assist by K. McDaniels),,76,106
427,4,2:43.0,,Turnover by B. Rush (bad pass; steal by C. Capela),76,106
428,4,2:41.0,Shooting foul by F. Ezeli (drawn by M. Harrell),,76,106
429,4,2:41.0,Houston full timeout,,76,106
430,4,2:41.0,M. Harrell makes free throw 1 of 2,,77,106
431,4,2:41.0,M. Harrell misses free throw 2 of 2,,77,106
432,4,2:40.0,,Defensive rebound by I. Clark,77,106
433,4,2:29.0,,B. Rush makes 2-pt jump shot from 20 ft (assist by L. Barbosa),77,108
434,4,2:14.0,Turnover by M. Harrell (lost ball; steal by J. McAdoo),,77,108
435,4,1:57.0,,B. Rush makes 3-pt jump shot from 26 ft (assist by F. Ezeli),77,111
436,4,1:46.0,A. Goudelock misses 2-pt jump shot from 18 ft,,77,111
437,4,1:45.0,Offensive rebound by C. Capela,,77,111
438,4,1:41.0,Turnover by C. Capela (bad pass; steal by J. McAdoo),,77,111
439,4,1:39.0,,Personal foul by M. Harrell,77,111
440,4,1:24.0,,Turnover by F. Ezeli (bad pass; steal by C. Capela),77,111
441,4,1:13.0,C. Capela misses 2-pt jump shot from 5 ft (block by F. Ezeli),,77,111
442,4,1:12.0,Offensive rebound by K. McDaniels,,77,111
443,4,1:09.0,K. McDaniels makes 2-pt hook shot from 7 ft,,79,111
444,4,0:50.0,,F. Ezeli misses 2-pt hook shot from 8 ft,79,111
445,4,0:48.0,Defensive rebound by K. McDaniels,,79,111
446,4,0:37.0,A. Goudelock makes 2-pt jump shot from 13 ft,,81,111
447,4,0:21.0,,I. Clark makes 2-pt jump shot from 19 ft (assist by L. Barbosa),81,113
448,4,0:21.0,,Shooting foul by K. McDaniels (drawn by I. Clark),81,113
449,4,0:21.0,,I. Clark makes free throw 1 of 1,81,114
450,4,0:03.0,D. Howard misses 3-pt jump shot from 27 ft,,81,114
451,4,0:00.0,,Defensive rebound by L. Barbosa,81,114
