,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MIAMI_ACTION,ATLANTA_SCORE,MIAMI_SCORE
389,4,6:40.0,,D. Wade misses 2-pt jump shot from 3 ft,76,89
390,4,6:40.0,Defensive rebound by D. Schröder,,76,89
391,4,6:40.0,Personal foul by G. Dragić (drawn by J. Teague),,76,89
392,4,6:40.0,J. Teague makes free throw 1 of 2,,77,89
393,4,6:40.0,,B. Udrih enters the game for G. Dragić,77,89
394,4,6:40.0,J. Teague makes free throw 2 of 2,,78,89
395,4,6:16.0,,D. Wade misses 2-pt layup from 3 ft,78,89
396,4,6:14.0,,Offensive rebound by A. Stoudemire,78,89
397,4,6:06.0,,A. Stoudemire misses 2-pt jump shot from 3 ft,78,89
398,4,6:04.0,Defensive rebound by T. Splitter,,78,89
399,4,5:55.0,K. Bazemore misses 3-pt jump shot from 23 ft,,78,89
400,4,5:53.0,,Defensive rebound by J. Winslow,78,89
401,4,5:38.0,,Personal foul by D. Schröder (drawn by A. Stoudemire),78,89
402,4,5:38.0,Official timeout,,78,89
403,4,5:38.0,T. Hardaway enters the game for J. Teague,,78,89
404,4,5:38.0,A. Horford enters the game for T. Splitter,,78,89
405,4,5:24.0,,Turnover by J. Winslow (bad pass; steal by A. Horford),78,89
406,4,5:20.0,D. Schröder misses 2-pt layup from 2 ft,,78,89
407,4,5:19.0,,Defensive rebound by Team,78,89
408,4,5:19.0,Loose ball foul by A. Horford (drawn by A. Stoudemire),,78,89
409,4,5:19.0,,A. Stoudemire makes free throw 1 of 2,78,90
410,4,5:19.0,P. Millsap enters the game for T. Sefolosha,,78,90
411,4,5:19.0,J. Teague enters the game for D. Schröder,,78,90
412,4,5:19.0,,A. Stoudemire misses free throw 2 of 2,78,90
413,4,5:18.0,Defensive rebound by P. Millsap,,78,90
414,4,4:58.0,J. Teague misses 3-pt jump shot from 25 ft,,78,90
415,4,4:57.0,,Defensive rebound by A. Stoudemire,78,90
416,4,4:42.0,,D. Wade makes 2-pt hook shot from 4 ft,78,92
417,4,4:31.0,Turnover by K. Bazemore (bad pass; steal by A. Stoudemire),,78,92
418,4,4:17.0,,L. Deng misses 3-pt jump shot from 25 ft,78,92
419,4,4:16.0,,Offensive rebound by B. Udrih,78,92
420,4,4:14.0,,Personal foul by J. Teague (drawn by D. Wade),78,92
421,4,4:14.0,D. Schröder enters the game for J. Teague,,78,92
422,4,4:14.0,,D. Wade makes free throw 1 of 2,78,93
423,4,4:14.0,,C. Bosh enters the game for A. Stoudemire,78,93
424,4,4:14.0,,D. Wade makes free throw 2 of 2,78,94
425,4,3:59.0,D. Schröder makes 3-pt jump shot from 24 ft (assist by A. Horford),,81,94
426,4,3:40.0,,L. Deng makes 2-pt jump shot from 3 ft (assist by D. Wade),81,96
427,4,3:40.0,,Shooting foul by T. Hardaway (drawn by L. Deng),81,96
428,4,3:40.0,Atlanta full timeout,,81,96
429,4,3:40.0,,L. Deng misses free throw 1 of 1,81,96
430,4,3:39.0,Defensive rebound by P. Millsap,,81,96
431,4,3:28.0,K. Bazemore makes 2-pt layup from 3 ft,,83,96
432,4,3:07.0,,D. Wade makes 2-pt layup from 2 ft,83,98
433,4,2:50.0,Shooting foul by J. Winslow (drawn by P. Millsap),,83,98
434,4,2:50.0,P. Millsap makes free throw 1 of 2,,84,98
435,4,2:50.0,P. Millsap makes free throw 2 of 2,,85,98
436,4,2:31.0,,C. Bosh makes 2-pt jump shot from 21 ft (assist by D. Wade),85,100
437,4,2:17.0,Turnover by K. Bazemore (bad pass),,85,100
438,4,2:17.0,M. Scott enters the game for P. Millsap,,85,100
439,4,2:17.0,Atlanta full timeout,,85,100
440,4,2:17.0,S. Mack enters the game for K. Bazemore,,85,100
441,4,2:17.0,L. Patterson enters the game for A. Horford,,85,100
442,4,2:17.0,M. Muscala enters the game for D. Schröder,,85,100
443,4,1:56.0,,L. Deng makes 3-pt jump shot from 23 ft (assist by B. Udrih),85,103
444,4,1:35.0,L. Patterson misses 2-pt layup from 2 ft (block by J. Winslow),,85,103
445,4,1:34.0,,Defensive rebound by J. Winslow,85,103
446,4,1:18.0,,Turnover by B. Udrih (bad pass; steal by T. Hardaway),85,103
447,4,1:11.0,L. Patterson misses 3-pt jump shot from 24 ft,,85,103
448,4,1:11.0,Offensive rebound by Team,,85,103
449,4,1:11.0,,Loose ball foul by C. Bosh (drawn by M. Muscala),85,103
450,4,1:11.0,M. Muscala makes free throw 1 of 2,,86,103
451,4,1:11.0,,J. Richardson enters the game for L. Deng,86,103
452,4,1:11.0,,J. Stokes enters the game for C. Bosh,86,103
453,4,1:11.0,,U. Haslem enters the game for D. Wade,86,103
454,4,1:11.0,M. Muscala makes free throw 2 of 2,,87,103
455,4,0:53.0,,J. Stokes makes 2-pt layup from 1 ft,87,105
456,4,0:37.0,S. Mack misses 2-pt jump shot from 3 ft,,87,105
457,4,0:36.0,,Defensive rebound by J. Stokes,87,105
458,4,0:28.0,,Turnover by B. Udrih (bad pass),87,105
459,4,0:23.0,S. Mack misses 3-pt jump shot from 24 ft,,87,105
460,4,0:21.0,,Defensive rebound by U. Haslem,87,105
