,QUARTER,TIME_REMAINING,BOSTON_ACTION,WASHINGTON_ACTION,BOSTON_SCORE,WASHINGTON_SCORE
387,4,9:14.0,K. Olynyk misses 3-pt jump shot from 22 ft,,89,90
388,4,9:13.0,Offensive rebound by J. Jerebko,,89,90
389,4,9:10.0,K. Olynyk makes 2-pt layup from 1 ft (assist by E. Turner),,91,90
390,4,8:51.0,,Shooting foul by M. Smart (drawn by R. Sessions),91,90
391,4,8:51.0,,R. Sessions makes free throw 1 of 2,91,91
392,4,8:51.0,,R. Sessions makes free throw 2 of 2,91,92
393,4,8:38.0,Turnover by M. Smart (lost ball; steal by M. Gortat),,91,92
394,4,8:33.0,,J. Wall makes 2-pt dunk at rim (assist by M. Gortat),91,94
395,4,8:12.0,J. Jerebko makes 2-pt layup from 1 ft (assist by E. Turner),,93,94
396,4,7:46.0,,J. Dudley misses 3-pt jump shot from 26 ft,93,94
397,4,7:46.0,Defensive rebound by K. Olynyk,,93,94
398,4,7:34.0,E. Turner misses 2-pt layup at rim,,93,94
399,4,7:33.0,Offensive rebound by K. Olynyk,,93,94
400,4,7:31.0,K. Olynyk misses 2-pt layup from 2 ft,,93,94
401,4,7:31.0,,Defensive rebound by J. Wall,93,94
402,4,7:27.0,,R. Sessions makes 3-pt jump shot from 25 ft (assist by J. Wall),93,97
403,4,7:25.0,Boston full timeout,,93,97
404,4,7:09.0,Shooting foul by J. Dudley (drawn by E. Turner),,93,97
405,4,7:09.0,E. Turner makes free throw 1 of 2,,94,97
406,4,7:09.0,J. Crowder enters the game for M. Smart,,94,97
407,4,7:09.0,I. Thomas enters the game for J. Jerebko,,94,97
408,4,7:09.0,E. Turner makes free throw 2 of 2,,95,97
409,4,6:53.0,,J. Dudley makes 2-pt jump shot from 18 ft (assist by J. Wall),95,99
410,4,6:38.0,J. Crowder misses 3-pt jump shot from 25 ft,,95,99
411,4,6:37.0,,Defensive rebound by M. Gortat,95,99
412,4,6:23.0,,R. Sessions makes 2-pt jump shot from 5 ft (assist by J. Dudley),95,101
413,4,6:05.0,J. Crowder makes 2-pt jump shot from 9 ft (assist by A. Bradley),,97,101
414,4,5:47.0,,J. Wall misses 2-pt jump shot from 17 ft,97,101
415,4,5:46.0,Defensive rebound by E. Turner,,97,101
416,4,5:32.0,J. Crowder makes 2-pt jump shot from 21 ft (assist by K. Olynyk),,99,101
417,4,5:06.0,,M. Gortat makes 2-pt jump shot from 11 ft (assist by R. Sessions),99,103
418,4,4:53.0,Shooting foul by R. Sessions (drawn by I. Thomas),,99,103
419,4,4:53.0,I. Thomas makes free throw 1 of 2,,100,103
420,4,4:53.0,J. Sullinger enters the game for K. Olynyk,,100,103
421,4,4:53.0,I. Thomas makes free throw 2 of 2,,101,103
422,4,4:42.0,,Shooting foul by A. Bradley (drawn by J. Dudley),101,103
423,4,4:42.0,,J. Dudley misses free throw 1 of 2,101,103
424,4,4:42.0,,Offensive rebound by Team,101,103
425,4,4:42.0,,J. Dudley makes free throw 2 of 2,101,104
426,4,4:25.0,A. Bradley makes 2-pt layup from 1 ft (assist by J. Sullinger),,103,104
427,4,4:20.0,,G. Temple enters the game for G. Neal,103,104
428,4,4:11.0,,Personal foul by I. Thomas (drawn by G. Temple),103,104
429,4,4:04.0,,R. Sessions misses 2-pt jump shot from 7 ft,103,104
430,4,4:04.0,,Offensive rebound by M. Gortat,103,104
431,4,4:04.0,,M. Gortat misses 2-pt layup from 2 ft,103,104
432,4,4:04.0,,Offensive rebound by Team,103,104
433,4,4:04.0,Loose ball foul by J. Sullinger (drawn by M. Gortat),,103,104
434,4,4:04.0,A. Johnson enters the game for J. Sullinger,,103,104
435,4,3:55.0,,J. Dudley misses 3-pt jump shot from 26 ft,103,104
436,4,3:54.0,,Offensive rebound by J. Wall,103,104
437,4,3:50.0,,J. Wall misses 2-pt jump shot from 14 ft,103,104
438,4,3:50.0,Defensive rebound by E. Turner,,103,104
439,4,3:50.0,,Loose ball foul by J. Dudley (drawn by A. Johnson),103,104
440,4,3:50.0,A. Johnson makes free throw 1 of 2,,104,104
441,4,3:50.0,A. Johnson makes free throw 2 of 2,,105,104
442,4,3:26.0,,Turnover by Team (shot clock),105,104
443,4,3:04.0,A. Bradley misses 3-pt jump shot from 25 ft,,105,104
444,4,3:03.0,,Defensive rebound by J. Dudley,105,104
445,4,2:51.0,,G. Temple misses 3-pt jump shot from 26 ft,105,104
446,4,2:50.0,Defensive rebound by I. Thomas,,105,104
447,4,2:40.0,Personal foul by G. Temple (drawn by I. Thomas),,105,104
448,4,2:40.0,Official timeout,,105,104
449,4,2:40.0,,G. Neal enters the game for G. Temple,105,104
450,4,2:40.0,I. Thomas makes free throw 1 of 2,,106,104
451,4,2:40.0,I. Thomas makes free throw 2 of 2,,107,104
452,4,2:29.0,,M. Gortat makes 2-pt jump shot from 3 ft (assist by J. Wall),107,106
453,4,2:11.0,A. Johnson makes 2-pt dunk at rim (assist by J. Crowder),,109,106
454,4,1:56.0,,G. Neal misses 3-pt jump shot from 26 ft,109,106
455,4,1:55.0,Defensive rebound by I. Thomas,,109,106
456,4,1:38.0,I. Thomas makes 2-pt jump shot from 19 ft (assist by A. Johnson),,111,106
457,4,1:38.0,,Washington full timeout,111,106
458,4,1:38.0,M. Smart enters the game for I. Thomas,,111,106
459,4,1:27.0,,J. Wall misses 2-pt layup at rim,111,106
460,4,1:25.0,,Offensive rebound by J. Dudley,111,106
461,4,1:23.0,,G. Neal makes 2-pt jump shot from 5 ft (assist by J. Dudley),111,108
462,4,1:15.0,Boston full timeout,,111,108
463,4,1:15.0,,N. Hilário enters the game for M. Gortat,111,108
464,4,1:15.0,,G. Temple enters the game for G. Neal,111,108
465,4,1:15.0,I. Thomas enters the game for M. Smart,,111,108
466,4,1:15.0,K. Olynyk enters the game for A. Johnson,,111,108
467,4,1:14.0,Turnover by E. Turner (lost ball; steal by J. Wall),,111,108
468,4,1:11.0,,J. Wall makes 2-pt dunk at rim,111,110
469,4,0:51.0,I. Thomas misses 2-pt jump shot from 4 ft (block by G. Temple),,111,110
470,4,0:49.0,Offensive rebound by I. Thomas,,111,110
471,4,0:44.0,A. Bradley misses 3-pt jump shot from 26 ft,,111,110
472,4,0:43.0,Offensive rebound by J. Crowder,,111,110
473,4,0:35.0,Boston full timeout,,111,110
474,4,0:35.0,A. Johnson enters the game for K. Olynyk,,111,110
475,4,0:31.0,A. Bradley makes 3-pt jump shot from 26 ft (assist by J. Crowder),,114,110
476,4,0:31.0,,Washington full timeout,114,110
477,4,0:31.0,M. Smart enters the game for E. Turner,,114,110
478,4,0:31.0,,G. Neal enters the game for G. Temple,114,110
479,4,0:23.0,,Shooting foul by A. Johnson (drawn by J. Wall),114,110
480,4,0:23.0,,J. Wall misses free throw 1 of 3,114,110
481,4,0:23.0,,Offensive rebound by Team,114,110
482,4,0:23.0,Technical foul by J. Crowder,,114,110
483,4,0:23.0,,G. Neal makes technical free throw,114,111
484,4,0:23.0,,J. Wall makes free throw 2 of 3,114,112
485,4,0:23.0,,G. Temple enters the game for G. Neal,114,112
486,4,0:23.0,,J. Wall makes free throw 3 of 3,114,113
487,4,0:21.0,Personal take foul by J. Dudley (drawn by I. Thomas),,114,113
488,4,0:21.0,,G. Neal enters the game for J. Dudley,114,113
489,4,0:21.0,I. Thomas makes free throw 1 of 2,,115,113
490,4,0:21.0,I. Thomas makes free throw 2 of 2,,116,113
491,4,0:21.0,,Washington full timeout,116,113
492,4,0:15.0,,Personal block foul by M. Smart (drawn by J. Wall),116,113
493,4,0:15.0,,J. Wall makes free throw 1 of 2,116,114
494,4,0:15.0,,K. Oubre enters the game for G. Neal,116,114
495,4,0:15.0,,J. Wall makes free throw 2 of 2,116,115
496,4,0:15.0,Personal take foul by K. Oubre (drawn by A. Johnson),,116,115
497,4,0:15.0,A. Johnson makes free throw 1 of 2,,117,115
498,4,0:15.0,,G. Neal enters the game for K. Oubre,117,115
499,4,0:15.0,A. Johnson misses free throw 2 of 2,,117,115
500,4,0:14.0,,Defensive rebound by G. Temple,117,115
501,4,0:14.0,,Personal foul by M. Smart (drawn by J. Wall),117,115
502,4,0:14.0,,G. Temple makes free throw 1 of 2,117,116
503,4,0:14.0,,G. Temple makes free throw 2 of 2,117,117
504,4,0:14.0,Boston full timeout,,117,117
505,4,0:14.0,K. Olynyk enters the game for A. Johnson,,117,117
506,4,0:14.0,,K. Oubre enters the game for G. Neal,117,117
507,4,0:04.0,J. Crowder makes 2-pt layup at rim (assist by M. Smart),,119,117
508,4,0:01.0,,J. Wall misses 2-pt layup from 2 ft,119,117
509,4,0:00.0,,Offensive rebound by Team,119,117
