,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MILWAUKEE_ACTION,ORLANDO_SCORE,MILWAUKEE_SCORE
381,4,4:04.0,A. Gordon misses free throw 1 of 2,,91,92
382,4,4:04.0,Offensive rebound by Team,,91,92
383,4,4:04.0,A. Gordon makes free throw 2 of 2,,92,92
384,4,3:50.0,,K. Middleton misses 3-pt jump shot from 26 ft,92,92
385,4,3:48.0,Defensive rebound by A. Gordon,,92,92
386,4,3:34.0,Shooting foul by J. Henson (drawn by A. Gordon),,92,92
387,4,3:34.0,A. Gordon makes free throw 1 of 2,,93,92
388,4,3:34.0,A. Gordon misses free throw 2 of 2,,93,92
389,4,3:33.0,,Defensive rebound by G. Antetokounmpo,93,92
390,4,3:19.0,,J. Bayless misses 2-pt jump shot from 4 ft,93,92
391,4,3:18.0,Defensive rebound by N. Vučević,,93,92
392,4,3:11.0,Shooting block foul by J. Henson (drawn by M. Hezonja),,93,92
393,4,3:11.0,,G. Monroe enters the game for J. Henson,93,92
394,4,3:11.0,M. Hezonja makes free throw 1 of 2,,94,92
395,4,3:11.0,M. Hezonja makes free throw 2 of 2,,95,92
396,4,2:54.0,,Shooting foul by S. Napier (drawn by G. Monroe),95,92
397,4,2:54.0,Orlando full timeout,,95,92
398,4,2:54.0,,G. Monroe makes free throw 1 of 2,95,93
399,4,2:54.0,,G. Monroe misses free throw 2 of 2,95,93
400,4,2:52.0,Defensive rebound by A. Gordon,,95,93
401,4,2:37.0,N. Vučević misses 2-pt jump shot from 20 ft,,95,93
402,4,2:36.0,,Defensive rebound by G. Antetokounmpo,95,93
403,4,2:20.0,,J. Bayless makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),95,96
404,4,2:01.0,E. Fournier misses 2-pt layup from 1 ft,,95,96
405,4,2:00.0,Offensive rebound by N. Vučević,,95,96
406,4,1:59.0,N. Vučević makes 2-pt layup at rim,,97,96
407,4,1:34.0,,G. Monroe misses 2-pt jump shot from 4 ft (block by N. Vučević),97,96
408,4,1:31.0,Defensive rebound by N. Vučević,,97,96
409,4,1:17.0,E. Fournier misses 2-pt jump shot from 16 ft,,97,96
410,4,1:15.0,,Defensive rebound by J. Bayless,97,96
411,4,1:09.0,,Shooting foul by N. Vučević (drawn by K. Middleton),97,96
412,4,1:09.0,,K. Middleton makes free throw 1 of 2,97,97
413,4,1:09.0,V. Oladipo enters the game for M. Hezonja,,97,97
414,4,1:09.0,,K. Middleton makes free throw 2 of 2,97,98
415,4,0:51.0,N. Vučević misses 2-pt jump shot from 16 ft,,97,98
416,4,0:50.0,,Defensive rebound by K. Middleton,97,98
417,4,0:37.0,,K. Middleton misses 2-pt jump shot from 13 ft,97,98
418,4,0:36.0,,Offensive rebound by G. Antetokounmpo,97,98
419,4,0:36.0,,G. Antetokounmpo makes 2-pt dunk at rim,97,100
420,4,0:36.0,Orlando full timeout,,97,100
421,4,0:36.0,T. Harris enters the game for A. Gordon,,97,100
422,4,0:31.0,V. Oladipo makes 2-pt layup from 1 ft,,99,100
423,4,0:13.0,,J. Bayless makes 3-pt jump shot from 24 ft (assist by K. Middleton),99,103
424,4,0:13.0,Orlando full timeout,,99,103
425,4,0:10.0,Shooting foul by G. Antetokounmpo (drawn by T. Harris),,99,103
426,4,0:10.0,T. Harris misses free throw 1 of 2,,99,103
427,4,0:10.0,Offensive rebound by Team,,99,103
428,4,0:10.0,A. Gordon enters the game for N. Vučević,,99,103
429,4,0:10.0,T. Harris makes free throw 2 of 2,,100,103
430,4,0:10.0,,Milwaukee full timeout,100,103
431,4,0:08.0,,Personal take foul by S. Napier (drawn by K. Middleton),100,103
432,4,0:08.0,,K. Middleton makes free throw 1 of 2,100,104
433,4,0:08.0,,K. Middleton makes free throw 2 of 2,100,105
434,4,0:08.0,Orlando full timeout,,100,105
435,4,0:05.0,V. Oladipo misses 3-pt jump shot from 27 ft,,100,105
436,4,0:04.0,,Defensive rebound by J. Bayless,100,105
437,4,0:03.0,,Personal take foul by T. Harris (drawn by J. Bayless),100,105
438,4,0:03.0,,J. Bayless makes free throw 1 of 2,100,106
439,4,0:03.0,,J. Bayless makes free throw 2 of 2,100,107
