,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PHOENIX_ACTION,LA LAKERS_SCORE,PHOENIX_SCORE
388,4,4:46.0,,Offensive rebound by B. Knight,88,103
389,4,4:22.0,,A. Len misses 2-pt layup from 1 ft,88,103
390,4,4:20.0,Defensive rebound by R. Hibbert,,88,103
391,4,4:08.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by D. Russell),,91,103
392,4,4:07.0,,Phoenix full timeout,91,103
393,4,4:07.0,,E. Bledsoe enters the game for A. Goodwin,91,103
394,4,3:54.0,,Personal foul by D. Russell (drawn by B. Knight),91,103
395,4,3:54.0,,B. Knight makes free throw 1 of 2,91,104
396,4,3:54.0,,B. Knight makes free throw 2 of 2,91,105
397,4,3:40.0,D. Russell makes 2-pt jump shot from 17 ft (assist by R. Hibbert),,93,105
398,4,3:20.0,,B. Knight makes 2-pt layup from 2 ft,93,107
399,4,2:59.0,J. Randle misses 2-pt jump shot from 5 ft (block by A. Len),,93,107
400,4,2:56.0,,Defensive rebound by T. Warren,93,107
401,4,2:54.0,,T. Warren makes 2-pt dunk at rim (assist by E. Bledsoe),93,109
402,4,2:43.0,D. Russell makes 2-pt jump shot from 12 ft,,95,109
403,4,2:27.0,,B. Knight makes 2-pt jump shot from 11 ft,95,111
404,4,2:10.0,Turnover by D. Russell (bad pass; steal by E. Bledsoe),,95,111
405,4,2:05.0,,T. Warren misses 2-pt layup from 1 ft,95,111
406,4,2:04.0,,Offensive rebound by M. Teletović,95,111
407,4,2:04.0,,M. Teletović makes 2-pt jump shot at rim,95,113
408,4,2:04.0,LA Lakers full timeout,,95,113
409,4,2:04.0,M. Huertas enters the game for R. Hibbert,,95,113
410,4,2:04.0,A. Brown enters the game for J. Clarkson,,95,113
411,4,2:04.0,T. Black enters the game for N. Young,,95,113
412,4,2:04.0,,D. Booker enters the game for B. Knight,95,113
413,4,2:04.0,,A. Goodwin enters the game for E. Bledsoe,95,113
414,4,1:50.0,M. Huertas misses 3-pt jump shot from 26 ft,,95,113
415,4,1:47.0,,Defensive rebound by A. Goodwin,95,113
416,4,1:35.0,,D. Booker makes 3-pt jump shot from 23 ft (assist by A. Goodwin),95,116
417,4,1:27.0,D. Russell makes 2-pt layup from 1 ft,,97,116
418,4,1:12.0,,T. Warren makes 2-pt jump shot from 13 ft,97,118
419,4,1:00.0,J. Randle makes 2-pt jump shot from 7 ft,,99,118
420,4,0:37.0,,Personal foul by J. Randle (drawn by A. Goodwin),99,118
421,4,0:37.0,,A. Goodwin makes free throw 1 of 2,99,119
422,4,0:37.0,,A. Goodwin makes free throw 2 of 2,99,120
423,4,0:25.0,D. Russell misses 2-pt jump shot from 16 ft,,99,120
424,4,0:24.0,Offensive rebound by D. Russell,,99,120
425,4,0:22.0,D. Russell misses 2-pt jump shot from 1 ft,,99,120
426,4,0:21.0,Offensive rebound by D. Russell,,99,120
427,4,0:21.0,D. Russell makes 2-pt jump shot from 1 ft,,101,120
