,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,WASHINGTON_ACTION,CLEVELAND_SCORE,WASHINGTON_SCORE
390,4,5:42.0,,Washington full timeout,81,108
391,4,5:42.0,,K. Oubre enters the game for A. Anderson,81,108
392,4,5:42.0,,J. Hickson enters the game for N. Hilário,81,108
393,4,5:29.0,,B. Beal makes 2-pt layup from 1 ft (assist by J. Dudley),81,110
394,4,5:29.0,,Shooting foul by C. Frye (drawn by B. Beal),81,110
395,4,5:29.0,,D. Gooden enters the game for J. Dudley,81,110
396,4,5:29.0,,B. Beal makes free throw 1 of 1,81,111
397,4,5:19.0,C. Frye misses 3-pt jump shot from 25 ft,,81,111
398,4,5:18.0,Offensive rebound by T. Mozgov,,81,111
399,4,5:11.0,Personal foul by R. Sessions (drawn by J. McRae),,81,111
400,4,5:11.0,,G. Temple enters the game for B. Beal,81,111
401,4,5:05.0,I. Shumpert misses 2-pt jump shot from 20 ft,,81,111
402,4,5:03.0,,Defensive rebound by K. Oubre,81,111
403,4,4:55.0,,K. Oubre misses 3-pt jump shot from 26 ft,81,111
404,4,4:54.0,Defensive rebound by C. Frye,,81,111
405,4,4:45.0,Shooting foul by K. Oubre (drawn by R. Jefferson),,81,111
406,4,4:45.0,R. Jefferson makes free throw 1 of 3,,82,111
407,4,4:45.0,R. Jefferson makes free throw 2 of 3,,83,111
408,4,4:45.0,R. Jefferson makes free throw 3 of 3,,84,111
409,4,4:33.0,,R. Sessions misses 2-pt jump shot from 7 ft,84,111
410,4,4:32.0,,Offensive rebound by J. Hickson,84,111
411,4,4:23.0,,J. Hickson makes 2-pt jump shot from 8 ft (assist by R. Sessions),84,113
412,4,4:08.0,J. McRae misses 2-pt jump shot from 5 ft,,84,113
413,4,4:07.0,,Defensive rebound by G. Temple,84,113
414,4,4:02.0,,Turnover by K. Oubre (lost ball),84,113
415,4,3:48.0,R. Jefferson misses 3-pt jump shot from 25 ft,,84,113
416,4,3:47.0,,Defensive rebound by D. Gooden,84,113
417,4,3:37.0,,R. Sessions misses 2-pt jump shot from 9 ft,84,113
418,4,3:36.0,Defensive rebound by T. Mozgov,,84,113
419,4,3:27.0,J. McRae misses 3-pt jump shot from 23 ft,,84,113
420,4,3:26.0,,Defensive rebound by J. Hickson,84,113
421,4,3:12.0,,K. Oubre misses 3-pt jump shot from 22 ft,84,113
422,4,3:11.0,Defensive rebound by J. McRae,,84,113
423,4,3:00.0,J. McRae makes 3-pt jump shot from 25 ft,,87,113
424,4,2:36.0,,Turnover by R. Sessions (traveling),87,113
425,4,2:36.0,Cleveland full timeout,,87,113
426,4,2:19.0,T. Mozgov makes 2-pt jump shot from 12 ft (assist by I. Shumpert),,89,113
427,4,1:53.0,,K. Oubre misses 2-pt jump shot from 9 ft,89,113
428,4,1:52.0,Defensive rebound by T. Mozgov,,89,113
429,4,1:45.0,Shooting foul by K. Oubre (drawn by J. McRae),,89,113
430,4,1:45.0,J. McRae makes 2-pt jump shot from 9 ft (assist by C. Frye),,91,113
431,4,1:45.0,J. McRae makes free throw 1 of 1,,92,113
432,4,1:34.0,,R. Sessions misses 2-pt layup from 1 ft,92,113
433,4,1:33.0,Defensive rebound by T. Mozgov,,92,113
434,4,1:32.0,Personal foul by K. Oubre (drawn by R. Jefferson),,92,113
435,4,1:32.0,R. Jefferson makes free throw 1 of 2,,93,113
436,4,1:32.0,R. Jefferson makes free throw 2 of 2,,94,113
437,4,1:20.0,,D. Gooden misses 2-pt jump shot from 20 ft,94,113
438,4,1:19.0,Defensive rebound by R. Jefferson,,94,113
439,4,1:15.0,Shooting foul by G. Temple (drawn by J. McRae),,94,113
440,4,1:15.0,J. McRae makes free throw 1 of 2,,95,113
441,4,1:15.0,J. McRae makes free throw 2 of 2,,96,113
442,4,0:58.0,,Turnover by J. Hickson (lost ball; steal by I. Shumpert),96,113
443,4,0:53.0,I. Shumpert makes 2-pt layup at rim (assist by R. Jefferson),,98,113
444,4,0:36.0,,D. Gooden misses 3-pt jump shot from 27 ft,98,113
445,4,0:34.0,Defensive rebound by I. Shumpert,,98,113
446,4,0:28.0,Personal foul by G. Temple (drawn by I. Shumpert),,98,113
447,4,0:28.0,I. Shumpert misses free throw 1 of 2,,98,113
448,4,0:28.0,Offensive rebound by Team,,98,113
449,4,0:28.0,I. Shumpert makes free throw 2 of 2,,99,113
450,4,0:07.0,,D. Gooden misses 3-pt jump shot from 28 ft,99,113
451,4,0:06.0,Defensive rebound by T. Mozgov,,99,113
452,4,0:01.0,I. Shumpert misses 3-pt jump shot from 26 ft,,99,113
453,4,0:00.0,Offensive rebound by Team,,99,113
