,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MEMPHIS_ACTION,LA LAKERS_SCORE,MEMPHIS_SCORE
390,4,3:19.0,J. Randle makes 2-pt jump shot from 4 ft,,89,105
391,4,3:19.0,,Memphis full timeout,89,105
392,4,3:04.0,,J. Green makes 3-pt jump shot from 23 ft (assist by V. Carter),89,108
393,4,2:51.0,Turnover by R. Kelly (lost ball; steal by R. Smith),,89,108
394,4,2:44.0,,Turnover by R. Smith (bad pass),89,108
395,4,2:33.0,M. Huertas misses 2-pt jump shot from 11 ft,,89,108
396,4,2:32.0,,Defensive rebound by J. Green,89,108
397,4,2:21.0,,M. Chalmers makes 2-pt layup from 1 ft,89,110
398,4,2:02.0,R. Kelly makes 3-pt jump shot from 24 ft (assist by J. Randle),,92,110
399,4,1:50.0,,Turnover by R. Smith (step out of bounds),92,110
400,4,1:39.0,R. Kelly misses 3-pt jump shot from 23 ft,,92,110
401,4,1:37.0,,Defensive rebound by J. Green,92,110
402,4,1:21.0,,J. Martin misses 2-pt jump shot from 15 ft,92,110
403,4,1:19.0,Defensive rebound by A. Brown,,92,110
404,4,1:17.0,Turnover by A. Brown (lost ball; steal by R. Smith),,92,110
405,4,1:15.0,,R. Smith misses 2-pt layup at rim,92,110
406,4,1:13.0,Defensive rebound by A. Brown,,92,110
407,4,1:13.0,Personal foul by J. Martin (drawn by J. Randle),,92,110
408,4,1:13.0,J. Randle misses free throw 1 of 2,,92,110
409,4,1:13.0,Offensive rebound by Team,,92,110
410,4,1:13.0,J. Randle misses free throw 2 of 2,,92,110
411,4,1:12.0,,Defensive rebound by J. Green,92,110
412,4,0:46.0,,J. Martin makes 2-pt jump shot from 21 ft,92,112
413,4,0:42.0,A. Brown misses 2-pt jump shot from 5 ft,,92,112
414,4,0:39.0,Offensive rebound by R. Kelly,,92,112
415,4,0:27.0,A. Brown misses 3-pt jump shot from 25 ft,,92,112
416,4,0:26.0,Offensive rebound by R. Kelly,,92,112
417,4,0:24.0,Personal foul by J. Martin (drawn by R. Kelly),,92,112
418,4,0:24.0,R. Kelly makes free throw 1 of 2,,93,112
419,4,0:24.0,R. Kelly makes free throw 2 of 2,,94,112
420,4,0:16.0,,Turnover by Team (turnover),94,112
421,4,0:13.0,Shooting foul by M. Chalmers (drawn by A. Brown),,94,112
422,4,0:13.0,A. Brown makes free throw 1 of 2,,95,112
423,4,0:13.0,A. Brown makes free throw 2 of 2,,96,112
