,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MIAMI_ACTION,LA CLIPPERS_SCORE,MIAMI_SCORE
392,4,9:50.0,,J. Winslow makes free throw 1 of 2,79,69
393,4,9:50.0,,J. Winslow makes free throw 2 of 2,79,70
394,4,9:32.0,C. Aldrich misses 2-pt layup from 2 ft,,79,70
395,4,9:31.0,Offensive rebound by C. Aldrich,,79,70
396,4,9:30.0,Turnover by C. Aldrich (lost ball),,79,70
397,4,9:16.0,,C. Bosh makes 2-pt layup from 1 ft,79,72
398,4,9:16.0,LA Clippers full timeout,,79,72
399,4,9:00.0,J. Crawford misses 2-pt jump shot from 10 ft,,79,72
400,4,9:00.0,Offensive rebound by C. Aldrich,,79,72
401,4,9:00.0,C. Aldrich makes 2-pt layup from 3 ft,,81,72
402,4,9:00.0,Shooting foul by C. Bosh (drawn by C. Aldrich),,81,72
403,4,9:00.0,C. Aldrich misses free throw 1 of 1,,81,72
404,4,8:59.0,,Defensive rebound by J. Winslow,81,72
405,4,8:41.0,,Turnover by C. Bosh (bad pass; steal by P. Prigioni),81,72
406,4,8:23.0,P. Pierce misses 2-pt jump shot from 16 ft,,81,72
407,4,8:22.0,,Defensive rebound by L. Deng,81,72
408,4,8:18.0,,Shooting foul by L. Stephenson (drawn by B. Udrih),81,72
409,4,8:18.0,,B. Udrih makes free throw 1 of 2,81,73
410,4,8:18.0,D. Jordan enters the game for C. Aldrich,,81,73
411,4,8:18.0,,B. Udrih makes free throw 2 of 2,81,74
412,4,7:58.0,J. Crawford misses 2-pt jump shot from 15 ft,,81,74
413,4,7:57.0,,Defensive rebound by L. Deng,81,74
414,4,7:44.0,,C. Bosh makes 2-pt jump shot from 16 ft,81,76
415,4,7:19.0,P. Prigioni misses 3-pt jump shot from 27 ft,,81,76
416,4,7:18.0,,Defensive rebound by L. Deng,81,76
417,4,7:07.0,,G. Green misses 3-pt jump shot from 24 ft,81,76
418,4,7:06.0,Defensive rebound by P. Pierce,,81,76
419,4,6:47.0,J. Crawford misses 3-pt jump shot from 25 ft,,81,76
420,4,6:46.0,,Defensive rebound by J. Winslow,81,76
421,4,6:37.0,,B. Udrih makes 2-pt jump shot from 15 ft,81,78
422,4,6:36.0,LA Clippers full timeout,,81,78
423,4,6:36.0,,G. Dragić enters the game for B. Udrih,81,78
424,4,6:36.0,C. Paul enters the game for P. Pierce,,81,78
425,4,6:36.0,L. Mbah a Moute enters the game for P. Prigioni,,81,78
426,4,6:36.0,J. Redick enters the game for L. Stephenson,,81,78
427,4,6:22.0,J. Crawford makes 3-pt jump shot from 24 ft (assist by C. Paul),,84,78
428,4,6:02.0,,G. Green misses 2-pt layup at rim,84,78
429,4,6:00.0,Defensive rebound by D. Jordan,,84,78
430,4,5:35.0,J. Crawford misses 3-pt jump shot from 36 ft,,84,78
431,4,5:34.0,,Defensive rebound by G. Green,84,78
432,4,5:31.0,,Miami full timeout,84,78
433,4,5:31.0,,D. Wade enters the game for J. Winslow,84,78
434,4,5:15.0,,D. Wade makes 2-pt jump shot from 6 ft,84,80
435,4,4:57.0,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),,86,80
436,4,4:34.0,,C. Bosh makes 3-pt jump shot from 24 ft (assist by D. Wade),86,83
437,4,4:10.0,Shooting foul by D. Wade (drawn by J. Crawford),,86,83
438,4,4:10.0,J. Crawford misses free throw 1 of 2,,86,83
439,4,4:10.0,Offensive rebound by Team,,86,83
440,4,4:10.0,J. Crawford makes free throw 2 of 2,,87,83
441,4,3:51.0,,D. Wade misses 2-pt hook shot from 12 ft,87,83
442,4,3:49.0,Defensive rebound by D. Jordan,,87,83
443,4,3:29.0,C. Paul makes 3-pt jump shot from 25 ft,,90,83
444,4,3:16.0,,G. Dragić makes 2-pt jump shot from 19 ft,90,85
445,4,2:54.0,C. Paul makes 3-pt jump shot from 24 ft,,93,85
446,4,2:27.0,,G. Dragić makes 3-pt jump shot from 23 ft (assist by C. Bosh),93,88
447,4,2:11.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,95,88
448,4,2:11.0,,Miami full timeout,95,88
449,4,2:11.0,Official timeout,,95,88
450,4,1:57.0,,Turnover by D. Wade (lost ball; steal by L. Mbah a Moute),95,88
451,4,1:49.0,J. Crawford makes 3-pt jump shot from 23 ft (assist by D. Jordan),,98,88
452,4,1:40.0,,C. Bosh misses 3-pt jump shot from 24 ft,98,88
453,4,1:39.0,Defensive rebound by J. Crawford,,98,88
454,4,1:23.0,C. Paul misses 3-pt jump shot from 26 ft,,98,88
455,4,1:22.0,,Defensive rebound by L. Deng,98,88
456,4,1:16.0,,G. Dragić misses 2-pt layup from 1 ft,98,88
457,4,1:15.0,Defensive rebound by L. Mbah a Moute,,98,88
458,4,0:54.0,C. Paul makes 2-pt jump shot from 4 ft,,100,88
459,4,0:43.0,,G. Dragić makes 3-pt jump shot from 25 ft,100,91
460,4,0:22.0,C. Paul misses 2-pt jump shot from 19 ft,,100,91
461,4,0:21.0,,Defensive rebound by G. Dragić,100,91
462,4,0:16.0,,D. Wade makes 2-pt dunk at rim,100,93
