,QUARTER,TIME_REMAINING,INDIANA_ACTION,TORONTO_ACTION,INDIANA_SCORE,TORONTO_SCORE
388,4,8:46.0,Personal foul by K. Lowry (drawn by P. George),,72,82
389,4,8:33.0,Turnover by C. Miles (traveling),,72,82
390,4,8:19.0,,D. Carroll misses 2-pt jump shot from 5 ft,72,82
391,4,8:18.0,,Offensive rebound by D. Carroll,72,82
392,4,8:15.0,,D. Carroll misses 2-pt jump shot from 5 ft (block by I. Mahinmi),72,82
393,4,8:13.0,Defensive rebound by I. Mahinmi,,72,82
394,4,8:00.0,I. Mahinmi makes 2-pt jump shot from 16 ft (assist by M. Ellis),,74,82
395,4,7:36.0,,K. Lowry misses 2-pt layup from 1 ft,74,82
396,4,7:36.0,,Offensive rebound by Team,74,82
397,4,7:36.0,,Shooting block foul by I. Mahinmi (drawn by K. Lowry),74,82
398,4,7:36.0,,K. Lowry makes free throw 1 of 2,74,83
399,4,7:36.0,,D. DeRozan enters the game for P. Patterson,74,83
400,4,7:36.0,J. Hill enters the game for I. Mahinmi,,74,83
401,4,7:36.0,,K. Lowry makes free throw 2 of 2,74,84
402,4,7:27.0,Def 3 sec tech foul by D. DeRozan,,74,84
403,4,7:27.0,P. George makes technical free throw,,75,84
404,4,7:18.0,G. Hill makes 3-pt jump shot from 24 ft (assist by M. Ellis),,78,84
405,4,6:57.0,,D. DeRozan misses 2-pt jump shot from 20 ft,78,84
406,4,6:55.0,,Offensive rebound by B. Biyombo,78,84
407,4,6:53.0,,B. Biyombo makes 2-pt layup from 1 ft,78,86
408,4,6:45.0,Shooting foul by B. Biyombo (drawn by C. Miles),,78,86
409,4,6:45.0,C. Miles makes free throw 1 of 2,,79,86
410,4,6:45.0,C. Miles makes free throw 2 of 2,,80,86
411,4,6:33.0,,D. DeRozan makes 2-pt layup from 3 ft (assist by K. Lowry),80,88
412,4,6:16.0,G. Hill makes 3-pt jump shot from 23 ft (assist by M. Ellis),,83,88
413,4,5:55.0,,D. Carroll misses 3-pt jump shot from 24 ft,83,88
414,4,5:53.0,Defensive rebound by P. George,,83,88
415,4,5:45.0,Shooting block foul by B. Biyombo (drawn by P. George),,83,88
416,4,5:45.0,,Toronto full timeout,83,88
417,4,5:45.0,,J. Valančiūnas enters the game for B. Biyombo,83,88
418,4,5:45.0,P. George makes free throw 1 of 2,,84,88
419,4,5:45.0,P. George makes free throw 2 of 2,,85,88
420,4,5:30.0,,K. Lowry misses 2-pt jump shot from 19 ft,85,88
421,4,5:28.0,Defensive rebound by P. George,,85,88
422,4,5:20.0,Offensive foul by P. George (drawn by K. Lowry),,85,88
423,4,5:20.0,Turnover by P. George (offensive foul),,85,88
424,4,5:20.0,Technical foul by P. George,,85,88
425,4,5:20.0,,D. DeRozan makes technical free throw,85,89
426,4,4:57.0,,K. Lowry makes 2-pt layup from 1 ft,85,91
427,4,4:43.0,Shooting foul by D. DeRozan (drawn by J. Hill),,85,91
428,4,4:43.0,J. Hill misses free throw 1 of 2,,85,91
429,4,4:43.0,Offensive rebound by Team,,85,91
430,4,4:43.0,J. Hill makes free throw 2 of 2,,86,91
431,4,4:27.0,,D. Carroll misses 2-pt layup from 2 ft,86,91
432,4,4:25.0,Defensive rebound by J. Hill,,86,91
433,4,4:19.0,Shooting foul by K. Lowry (drawn by M. Ellis),,86,91
434,4,4:19.0,M. Ellis misses free throw 1 of 2,,86,91
435,4,4:19.0,Offensive rebound by Team,,86,91
436,4,4:19.0,I. Mahinmi enters the game for J. Hill,,86,91
437,4,4:19.0,M. Ellis makes free throw 2 of 2,,87,91
438,4,4:07.0,Violation by M. Ellis (kicked ball),,87,91
439,4,3:59.0,,K. Lowry makes 2-pt layup from 3 ft,87,93
440,4,3:40.0,M. Ellis makes 2-pt jump shot from 7 ft,,89,93
441,4,3:24.0,,Offensive foul by J. Valančiūnas (drawn by G. Hill),89,93
442,4,3:24.0,,Turnover by J. Valančiūnas (offensive foul),89,93
443,4,3:17.0,Shooting foul by K. Lowry (drawn by M. Ellis),,89,93
444,4,3:17.0,M. Ellis makes free throw 1 of 2,,90,93
445,4,3:17.0,M. Ellis makes free throw 2 of 2,,91,93
446,4,3:02.0,,D. DeRozan misses 2-pt jump shot from 14 ft,91,93
447,4,3:01.0,Defensive rebound by P. George,,91,93
448,4,2:57.0,Indiana full timeout,,91,93
449,4,2:49.0,M. Ellis misses 2-pt layup from 2 ft (block by J. Valančiūnas),,91,93
450,4,2:49.0,Offensive rebound by Team,,91,93
451,4,2:47.0,P. George makes 2-pt jump shot from 12 ft (assist by M. Ellis),,93,93
452,4,2:29.0,,Offensive foul by D. DeRozan (drawn by M. Ellis),93,93
453,4,2:29.0,,Turnover by D. DeRozan (offensive foul),93,93
454,4,2:18.0,I. Mahinmi makes 2-pt layup from 2 ft (assist by M. Ellis),,95,93
455,4,2:01.0,,C. Joseph misses 2-pt layup from 2 ft,95,93
456,4,2:00.0,,Offensive rebound by J. Valančiūnas,95,93
457,4,1:58.0,,J. Valančiūnas makes 2-pt layup from 2 ft,95,95
458,4,1:41.0,I. Mahinmi misses 2-pt jump shot from 14 ft,,95,95
459,4,1:40.0,,Defensive rebound by D. Carroll,95,95
460,4,1:29.0,,Shooting foul by I. Mahinmi (drawn by D. DeRozan),95,95
461,4,1:29.0,,D. DeRozan makes 2-pt jump shot from 4 ft,95,97
462,4,1:29.0,J. Hill enters the game for I. Mahinmi,,95,97
463,4,1:29.0,,B. Biyombo enters the game for J. Valančiūnas,95,97
464,4,1:29.0,,D. DeRozan makes free throw 1 of 1,95,98
465,4,1:13.0,P. George makes 2-pt jump shot from 3 ft,,97,98
466,4,1:13.0,Shooting foul by B. Biyombo (drawn by P. George),,97,98
467,4,1:13.0,,J. Valančiūnas enters the game for B. Biyombo,97,98
468,4,1:13.0,P. George misses free throw 1 of 1,,97,98
469,4,1:12.0,,Defensive rebound by D. DeRozan,97,98
470,4,1:07.0,,Toronto full timeout,97,98
471,4,0:51.0,,D. DeRozan makes 2-pt jump shot from 15 ft,97,100
472,4,0:40.0,M. Ellis misses 2-pt jump shot from 6 ft,,97,100
473,4,0:38.0,,Defensive rebound by J. Valančiūnas,97,100
474,4,0:38.0,,Personal foul by J. Hill (drawn by J. Valančiūnas),97,100
475,4,0:38.0,,J. Valančiūnas makes free throw 1 of 2,97,101
476,4,0:38.0,,J. Valančiūnas makes free throw 2 of 2,97,102
477,4,0:38.0,Indiana full timeout,,97,102
478,4,0:29.0,C. Miles misses 2-pt jump shot from 20 ft,,97,102
479,4,0:27.0,,Defensive rebound by D. Carroll,97,102
480,4,0:27.0,,Personal foul by G. Hill (drawn by D. Carroll),97,102
481,4,0:27.0,,D. Carroll misses free throw 1 of 2,97,102
482,4,0:27.0,,Offensive rebound by Team,97,102
483,4,0:27.0,,D. Carroll makes free throw 2 of 2,97,103
484,4,0:27.0,Indiana full timeout,,97,103
485,4,0:21.0,P. George misses 3-pt jump shot from 25 ft,,97,103
486,4,0:20.0,,Defensive rebound by D. DeRozan,97,103
487,4,0:18.0,,Personal foul by G. Hill (drawn by D. DeRozan),97,103
488,4,0:18.0,,D. DeRozan makes free throw 1 of 2,97,104
489,4,0:18.0,,D. DeRozan makes free throw 2 of 2,97,105
490,4,0:15.0,Shooting foul by D. Carroll (drawn by G. Hill),,97,105
491,4,0:15.0,G. Hill makes free throw 1 of 3,,98,105
492,4,0:15.0,G. Hill makes free throw 2 of 3,,99,105
493,4,0:15.0,L. Allen enters the game for M. Ellis,,99,105
494,4,0:15.0,G. Hill misses free throw 3 of 3,,99,105
495,4,0:14.0,,Defensive rebound by J. Valančiūnas,99,105
496,4,0:12.0,,Personal foul by L. Allen (drawn by J. Valančiūnas),99,105
497,4,0:12.0,,J. Valančiūnas misses free throw 1 of 2,99,105
498,4,0:12.0,,Offensive rebound by Team,99,105
499,4,0:12.0,,J. Valančiūnas makes free throw 2 of 2,99,106
500,4,0:12.0,Indiana full timeout,,99,106
501,4,0:12.0,C. Budinger enters the game for L. Allen,,99,106
502,4,0:08.0,P. George misses 3-pt jump shot from 24 ft,,99,106
503,4,0:07.0,,Defensive rebound by C. Joseph,99,106
