,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,NEW YORK_ACTION,BROOKLYN_SCORE,NEW YORK_SCORE
383,4,6:22.0,Defensive rebound by R. Hollis-Jefferson,,75,97
384,4,6:08.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),,78,97
385,4,5:48.0,,J. Calderón misses 2-pt jump shot from 12 ft,78,97
386,4,5:46.0,Defensive rebound by B. Bogdanović,,78,97
387,4,5:42.0,,Violation by J. Calderón (kicked ball),78,97
388,4,5:42.0,Official timeout,,78,97
389,4,5:33.0,B. Lopez misses 2-pt jump shot from 15 ft,,78,97
390,4,5:31.0,,Defensive rebound by C. Anthony,78,97
391,4,5:14.0,,New York full timeout,78,97
392,4,5:09.0,,A. Afflalo misses 2-pt jump shot from 11 ft,78,97
393,4,5:07.0,Defensive rebound by B. Lopez,,78,97
394,4,5:01.0,Turnover by J. Jack (bad pass),,78,97
395,4,4:42.0,,A. Afflalo misses 2-pt jump shot from 5 ft,78,97
396,4,4:40.0,,Offensive rebound by R. Lopez,78,97
397,4,4:36.0,,K. Porziņģis makes 2-pt hook shot from 3 ft (assist by R. Lopez),78,99
398,4,4:23.0,T. Young misses 2-pt jump shot from 18 ft,,78,99
399,4,4:21.0,,Defensive rebound by C. Anthony,78,99
400,4,4:09.0,,A. Afflalo misses 2-pt jump shot from 20 ft,78,99
401,4,4:06.0,Defensive rebound by J. Jack,,78,99
402,4,4:02.0,J. Jack makes 3-pt jump shot from 24 ft,,81,99
403,4,3:43.0,,C. Anthony makes 2-pt jump shot from 14 ft,81,101
404,4,3:38.0,,Violation by Team (delay of game),81,101
405,4,3:34.0,Personal foul by J. Calderón (drawn by J. Jack),,81,101
406,4,3:34.0,,L. Galloway enters the game for C. Anthony,81,101
407,4,3:34.0,,D. Williams enters the game for K. Porziņģis,81,101
408,4,3:34.0,,J. Grant enters the game for R. Lopez,81,101
409,4,3:34.0,,L. Amundson enters the game for A. Afflalo,81,101
410,4,3:34.0,,L. Thomas enters the game for J. Calderón,81,101
411,4,3:34.0,S. Karasev enters the game for T. Young,,81,101
412,4,3:34.0,M. Brown enters the game for B. Lopez,,81,101
413,4,3:34.0,W. Reed enters the game for R. Hollis-Jefferson,,81,101
414,4,3:34.0,T. Robinson enters the game for J. Jack,,81,101
415,4,3:34.0,D. Sloan enters the game for B. Bogdanović,,81,101
416,4,3:20.0,S. Karasev misses 2-pt layup from 2 ft,,81,101
417,4,3:18.0,Offensive rebound by W. Reed,,81,101
418,4,3:18.0,W. Reed misses 2-pt layup at rim,,81,101
419,4,3:17.0,,Defensive rebound by L. Amundson,81,101
420,4,2:59.0,,J. Grant misses 2-pt jump shot from 3 ft,81,101
421,4,2:57.0,,Offensive rebound by L. Amundson,81,101
422,4,2:57.0,,L. Amundson makes 2-pt layup at rim,81,103
423,4,2:43.0,Turnover by D. Sloan (bad pass; steal by L. Thomas),,81,103
424,4,2:29.0,,L. Amundson misses 2-pt jump shot from 6 ft,81,103
425,4,2:27.0,Defensive rebound by T. Robinson,,81,103
426,4,2:19.0,T. Robinson makes 2-pt layup from 2 ft,,83,103
427,4,1:57.0,,L. Amundson misses 2-pt layup from 2 ft,83,103
428,4,1:56.0,Defensive rebound by T. Robinson,,83,103
429,4,1:50.0,T. Robinson makes 2-pt layup from 1 ft,,85,103
430,4,1:32.0,,L. Galloway misses 2-pt jump shot from 8 ft,85,103
431,4,1:30.0,Defensive rebound by T. Robinson,,85,103
432,4,1:23.0,Turnover by T. Robinson (bad pass; steal by L. Galloway),,85,103
433,4,1:17.0,,L. Galloway makes 2-pt layup from 2 ft,85,105
434,4,1:08.0,Shooting foul by D. Williams (drawn by W. Reed),,85,105
435,4,1:08.0,W. Reed makes free throw 1 of 2,,86,105
436,4,1:08.0,W. Reed makes free throw 2 of 2,,87,105
437,4,0:58.0,,L. Amundson misses 2-pt layup at rim,87,105
438,4,0:57.0,Defensive rebound by Team,,87,105
439,4,0:43.0,T. Robinson makes 2-pt jump shot from 11 ft (assist by M. Brown),,89,105
440,4,0:31.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by J. Grant),89,108
441,4,0:17.0,T. Robinson makes 2-pt layup from 1 ft (assist by M. Brown),,91,108
