,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,INDIANA_ACTION,CHARLOTTE_SCORE,INDIANA_SCORE
391,4,2:47.0,,G. Robinson enters the game for G. Hill,106,87
392,4,2:31.0,,S. Hill misses 2-pt jump shot from 15 ft,106,87
393,4,2:30.0,Defensive rebound by J. Lin,,106,87
394,4,2:11.0,Turnover by N. Batum (bad pass; steal by C. Budinger),,106,87
395,4,2:07.0,,G. Robinson misses 2-pt layup from 1 ft (block by N. Batum),106,87
396,4,2:05.0,Defensive rebound by J. Lin,,106,87
397,4,1:52.0,S. Hawes makes 3-pt jump shot from 25 ft (assist by J. Lin),,109,87
398,4,1:37.0,,G. Robinson misses 3-pt jump shot from 25 ft,109,87
399,4,1:37.0,Defensive rebound by Team,,109,87
400,4,1:37.0,T. Daniels enters the game for M. Williams,,109,87
401,4,1:37.0,P. Hairston enters the game for N. Batum,,109,87
402,4,1:37.0,B. Roberts enters the game for K. Walker,,109,87
403,4,1:37.0,F. Kaminsky enters the game for J. Lin,,109,87
404,4,1:37.0,T. Hansbrough enters the game for S. Hawes,,109,87
405,4,1:26.0,T. Hansbrough makes 2-pt dunk at rim (assist by T. Daniels),,111,87
406,4,1:17.0,,C. Budinger makes 2-pt layup from 1 ft,111,89
407,4,1:05.0,T. Daniels makes 2-pt jump shot from 19 ft (assist by B. Roberts),,113,89
408,4,1:00.0,,Shooting foul by B. Roberts (drawn by J. Young),113,89
409,4,1:00.0,,J. Young makes free throw 1 of 2,113,90
410,4,1:00.0,,J. Young misses free throw 2 of 2,113,90
411,4,1:00.0,Defensive rebound by F. Kaminsky,,113,90
412,4,0:42.0,B. Roberts makes 2-pt layup from 1 ft,,115,90
413,4,0:34.0,,J. Young misses 2-pt jump shot from 20 ft,115,90
414,4,0:33.0,,Offensive rebound by C. Budinger,115,90
415,4,0:33.0,,C. Budinger makes 2-pt layup at rim,115,92
416,4,0:23.0,B. Roberts makes 2-pt layup at rim,,117,92
417,4,0:23.0,Shooting foul by J. Young (drawn by B. Roberts),,117,92
418,4,0:23.0,B. Roberts misses free throw 1 of 1,,117,92
419,4,0:23.0,,Defensive rebound by L. Allen,117,92
420,4,0:07.0,,G. Robinson makes 3-pt jump shot from 26 ft (assist by S. Hill),117,95
