,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,CHICAGO_ACTION,GOLDEN STATE_SCORE,CHICAGO_SCORE
392,4,8:11.0,,D. Rose makes free throw 1 of 2,93,76
393,4,8:11.0,,D. Rose makes free throw 2 of 2,93,77
394,4,8:00.0,K. Thompson makes 2-pt layup from 1 ft (assist by S. Livingston),,95,77
395,4,7:59.0,Technical foul by D. Green,,95,77
396,4,7:59.0,,D. McDermott makes technical free throw,95,78
397,4,7:53.0,,Turnover by D. Rose (bad pass; steal by S. Livingston),95,78
398,4,7:53.0,Personal foul by D. Rose (drawn by S. Livingston),,95,78
399,4,7:53.0,,J. Butler enters the game for E. Moore,95,78
400,4,7:42.0,K. Thompson misses 2-pt jump shot from 14 ft,,95,78
401,4,7:42.0,,Defensive rebound by Team,95,78
402,4,7:31.0,,Shooting foul by K. Thompson (drawn by J. Butler),95,78
403,4,7:31.0,,J. Butler makes free throw 1 of 2,95,79
404,4,7:31.0,S. Curry enters the game for A. Iguodala,,95,79
405,4,7:31.0,,J. Butler misses free throw 2 of 2,95,79
406,4,7:28.0,Defensive rebound by D. Green,,95,79
407,4,7:22.0,S. Livingston makes 2-pt dunk at rim (assist by D. Green),,97,79
408,4,7:22.0,,Chicago full timeout,97,79
409,4,7:08.0,,D. Rose misses 2-pt jump shot from 8 ft,97,79
410,4,7:08.0,,Offensive rebound by Team,97,79
411,4,7:05.0,,Shooting foul by S. Curry (drawn by J. Butler),97,79
412,4,7:05.0,,J. Butler misses free throw 1 of 2,97,79
413,4,7:05.0,,Offensive rebound by Team,97,79
414,4,7:05.0,,J. Butler makes free throw 2 of 2,97,80
415,4,6:56.0,S. Livingston makes 2-pt dunk at rim (assist by D. Green),,99,80
416,4,6:41.0,,Turnover by D. McDermott (bad pass; steal by S. Livingston),99,80
417,4,6:41.0,,Loose ball foul by D. McDermott (drawn by S. Livingston),99,80
418,4,6:25.0,K. Thompson makes 2-pt layup at rim (assist by S. Curry),,101,80
419,4,6:08.0,,T. Snell makes 2-pt layup at rim (assist by D. Rose),101,82
420,4,5:54.0,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),,104,82
421,4,5:32.0,,D. Rose misses 3-pt jump shot from 26 ft,104,82
422,4,5:31.0,,Offensive rebound by B. Portis,104,82
423,4,5:30.0,,B. Portis makes 2-pt layup at rim,104,84
424,4,5:14.0,S. Curry misses 3-pt jump shot from 25 ft,,104,84
425,4,5:13.0,,Defensive rebound by T. Snell,104,84
426,4,5:07.0,,T. Snell misses 2-pt jump shot from 5 ft (block by K. Thompson),104,84
427,4,5:05.0,Defensive rebound by K. Thompson,,104,84
428,4,4:57.0,K. Thompson misses 3-pt jump shot from 23 ft,,104,84
429,4,4:56.0,,Defensive rebound by J. Butler,104,84
430,4,4:45.0,,J. Butler makes 2-pt jump shot from 13 ft,104,86
431,4,4:24.0,H. Barnes makes 3-pt jump shot from 23 ft (assist by D. Green),,107,86
432,4,4:10.0,,B. Portis misses 3-pt jump shot from 25 ft,107,86
433,4,4:09.0,Defensive rebound by K. Thompson,,107,86
434,4,3:54.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Curry),,110,86
435,4,3:53.0,,Chicago full timeout,110,86
436,4,3:53.0,J. Thompson enters the game for D. Green,,110,86
437,4,3:53.0,M. Speights enters the game for H. Barnes,,110,86
438,4,3:53.0,I. Clark enters the game for K. Thompson,,110,86
439,4,3:53.0,L. Barbosa enters the game for S. Curry,,110,86
440,4,3:53.0,B. Rush enters the game for S. Livingston,,110,86
441,4,3:53.0,,E. Moore enters the game for J. Butler,110,86
442,4,3:53.0,,C. Bairstow enters the game for D. Rose,110,86
443,4,3:42.0,,B. Portis makes 2-pt jump shot from 18 ft (assist by E. Moore),110,88
444,4,3:22.0,B. Rush makes 2-pt jump shot from 12 ft (assist by J. Thompson),,112,88
445,4,3:08.0,,D. McDermott misses 2-pt jump shot from 21 ft,112,88
446,4,3:06.0,Defensive rebound by J. Thompson,,112,88
447,4,2:58.0,L. Barbosa makes 2-pt jump shot from 4 ft,,114,88
448,4,2:58.0,Shooting foul by C. Bairstow (drawn by L. Barbosa),,114,88
449,4,2:58.0,L. Barbosa makes free throw 1 of 1,,115,88
450,4,2:46.0,,E. Moore makes 2-pt jump shot from 7 ft (assist by T. Snell),115,90
451,4,2:28.0,Shooting foul by B. Portis (drawn by J. Thompson),,115,90
452,4,2:28.0,J. Thompson makes free throw 1 of 2,,116,90
453,4,2:28.0,,C. Felício enters the game for B. Portis,116,90
454,4,2:28.0,J. Thompson misses free throw 2 of 2,,116,90
455,4,2:26.0,,Defensive rebound by C. Felício,116,90
456,4,2:13.0,,T. Snell misses 2-pt jump shot from 18 ft,116,90
457,4,2:12.0,,Offensive rebound by D. McDermott,116,90
458,4,2:06.0,,E. Moore makes 2-pt jump shot from 4 ft (assist by D. McDermott),116,92
459,4,1:47.0,M. Speights makes 2-pt jump shot from 21 ft (assist by I. Clark),,118,92
460,4,1:38.0,,Turnover by C. Bairstow (lost ball; steal by L. Barbosa),118,92
461,4,1:23.0,B. Rush misses 2-pt jump shot from 21 ft,,118,92
462,4,1:22.0,Offensive rebound by M. Speights,,118,92
463,4,1:19.0,M. Speights misses 2-pt jump shot from 5 ft (block by C. Bairstow),,118,92
464,4,1:16.0,,Defensive rebound by C. Bairstow,118,92
465,4,1:10.0,,E. Moore misses 2-pt jump shot from 11 ft,118,92
466,4,1:07.0,Defensive rebound by J. Thompson,,118,92
467,4,1:03.0,I. Clark makes 2-pt layup from 2 ft,,120,92
468,4,0:59.0,,D. McDermott misses 2-pt layup at rim,120,92
469,4,0:56.0,Defensive rebound by J. Thompson,,120,92
470,4,0:52.0,I. Clark makes 2-pt jump shot from 5 ft (assist by B. Rush),,122,92
471,4,0:39.0,,C. Felício misses 3-pt jump shot from 25 ft,122,92
472,4,0:36.0,,Offensive rebound by C. Bairstow,122,92
473,4,0:36.0,,C. Bairstow misses 2-pt layup from 3 ft (block by J. Thompson),122,92
474,4,0:33.0,Defensive rebound by I. Clark,,122,92
475,4,0:29.0,M. Speights makes 3-pt jump shot from 26 ft (assist by I. Clark),,125,92
476,4,0:20.0,,E. Moore makes 2-pt layup from 1 ft,125,94
