,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MIAMI_ACTION,PHILADELPHIA_SCORE,MIAMI_SCORE
391,4,8:00.0,J. Grant enters the game for R. Covington,,83,73
392,4,8:00.0,,J. McRoberts makes free throw 2 of 2,83,74
393,4,7:41.0,N. Stauskas misses 3-pt jump shot from 24 ft,,83,74
394,4,7:40.0,,Defensive rebound by Team,83,74
395,4,7:40.0,Loose ball foul by J. Grant (drawn by J. Winslow),,83,74
396,4,7:40.0,,J. Winslow misses free throw 1 of 2,83,74
397,4,7:40.0,,Offensive rebound by Team,83,74
398,4,7:40.0,,H. Whiteside enters the game for J. McRoberts,83,74
399,4,7:40.0,,D. Wade enters the game for C. Bosh,83,74
400,4,7:40.0,,J. Winslow makes free throw 2 of 2,83,75
401,4,7:29.0,N. Noel makes 2-pt jump shot from 20 ft,,85,75
402,4,7:26.0,,Personal take foul by H. Thompson (drawn by H. Whiteside),85,75
403,4,7:26.0,,H. Whiteside misses free throw 1 of 2,85,75
404,4,7:26.0,,Offensive rebound by Team,85,75
405,4,7:26.0,,H. Whiteside makes free throw 2 of 2,85,76
406,4,7:14.0,N. Noel makes 2-pt dunk at rim,,87,76
407,4,7:09.0,,Personal take foul by H. Thompson (drawn by H. Whiteside),87,76
408,4,7:09.0,,H. Whiteside makes free throw 1 of 2,87,77
409,4,7:09.0,R. Covington enters the game for H. Thompson,,87,77
410,4,7:09.0,,H. Whiteside makes free throw 2 of 2,87,78
411,4,6:56.0,N. Noel misses 2-pt jump shot from 19 ft,,87,78
412,4,6:55.0,,Defensive rebound by D. Wade,87,78
413,4,6:54.0,,Personal take foul by T. McConnell (drawn by H. Whiteside),87,78
414,4,6:54.0,,H. Whiteside makes free throw 1 of 2,87,79
415,4,6:54.0,,H. Whiteside misses free throw 2 of 2,87,79
416,4,6:52.0,Defensive rebound by J. Grant,,87,79
417,4,6:32.0,R. Covington misses 3-pt jump shot from 23 ft,,87,79
418,4,6:31.0,,Defensive rebound by G. Dragić,87,79
419,4,6:28.0,,J. Winslow makes 2-pt layup from 1 ft (assist by G. Dragić),87,81
420,4,6:28.0,,Shooting foul by T. McConnell (drawn by J. Winslow),87,81
421,4,6:28.0,,C. Bosh enters the game for H. Whiteside,87,81
422,4,6:28.0,I. Canaan enters the game for N. Stauskas,,87,81
423,4,6:28.0,J. Okafor enters the game for N. Noel,,87,81
424,4,6:28.0,,J. Winslow makes free throw 1 of 1,87,82
425,4,6:13.0,Turnover by R. Covington (lost ball; steal by D. Wade),,87,82
426,4,6:09.0,,J. Winslow makes 2-pt dunk at rim (assist by D. Wade),87,84
427,4,5:50.0,Shooting foul by G. Green (drawn by J. Grant),,87,84
428,4,5:50.0,Official timeout,,87,84
429,4,5:50.0,N. Noel enters the game for T. McConnell,,87,84
430,4,5:50.0,J. Grant makes free throw 1 of 2,,88,84
431,4,5:50.0,J. Grant makes free throw 2 of 2,,89,84
432,4,5:36.0,,C. Bosh misses 2-pt jump shot from 17 ft,89,84
433,4,5:35.0,Defensive rebound by N. Noel,,89,84
434,4,5:09.0,I. Canaan misses 3-pt jump shot from 25 ft,,89,84
435,4,5:08.0,,Defensive rebound by J. Winslow,89,84
436,4,5:04.0,,Shooting block foul by R. Covington (drawn by D. Wade),89,84
437,4,5:04.0,,D. Wade makes free throw 1 of 2,89,85
438,4,5:04.0,,D. Wade makes free throw 2 of 2,89,86
439,4,4:40.0,J. Okafor misses 2-pt jump shot from 15 ft,,89,86
440,4,4:39.0,,Defensive rebound by J. Winslow,89,86
441,4,4:33.0,,C. Bosh misses 3-pt jump shot from 24 ft,89,86
442,4,4:32.0,Defensive rebound by R. Covington,,89,86
443,4,4:18.0,J. Grant misses 2-pt jump shot from 10 ft,,89,86
444,4,4:17.0,,Defensive rebound by J. Winslow,89,86
445,4,4:00.0,,D. Wade misses 3-pt jump shot from 25 ft,89,86
446,4,3:59.0,,Offensive rebound by C. Bosh,89,86
447,4,3:58.0,,Turnover by C. Bosh (traveling),89,86
448,4,3:36.0,I. Canaan misses 2-pt jump shot from 11 ft,,89,86
449,4,3:35.0,Offensive rebound by Team,,89,86
450,4,3:35.0,,Loose ball foul by D. Wade (drawn by N. Noel),89,86
451,4,3:35.0,T. McConnell enters the game for J. Grant,,89,86
452,4,3:23.0,T. McConnell misses 3-pt jump shot from 24 ft,,89,86
453,4,3:22.0,Offensive rebound by N. Noel,,89,86
454,4,2:57.0,I. Canaan misses 3-pt jump shot from 24 ft,,89,86
455,4,2:56.0,,Defensive rebound by C. Bosh,89,86
456,4,2:51.0,,Miami full timeout,89,86
457,4,2:51.0,J. Grant enters the game for J. Okafor,,89,86
458,4,2:40.0,,C. Bosh makes 3-pt jump shot from 23 ft (assist by D. Wade),89,89
459,4,2:17.0,J. Grant misses 2-pt layup from 1 ft (block by G. Green),,89,89
460,4,2:16.0,,Defensive rebound by Team,89,89
461,4,1:59.0,,Turnover by J. Winslow (traveling),89,89
462,4,1:41.0,Turnover by I. Canaan (bad pass; steal by C. Bosh),,89,89
463,4,1:25.0,,Shooting foul by N. Noel (drawn by G. Green),89,89
464,4,1:25.0,,G. Green makes free throw 1 of 2,89,90
465,4,1:25.0,J. Okafor enters the game for N. Noel,,89,90
466,4,1:25.0,H. Thompson enters the game for J. Grant,,89,90
467,4,1:25.0,,G. Green makes free throw 2 of 2,89,91
468,4,1:13.0,Turnover by T. McConnell (step out of bounds),,89,91
469,4,1:13.0,J. Grant enters the game for J. Okafor,,89,91
470,4,1:13.0,N. Noel enters the game for H. Thompson,,89,91
471,4,0:54.0,,D. Wade misses 2-pt jump shot from 7 ft,89,91
472,4,0:53.0,,Offensive rebound by J. Winslow,89,91
473,4,0:52.0,,J. Winslow makes 2-pt jump shot at rim,89,93
474,4,0:52.0,Philadelphia full timeout,,89,93
475,4,0:52.0,J. Okafor enters the game for J. Grant,,89,93
476,4,0:52.0,H. Thompson enters the game for N. Noel,,89,93
477,4,0:30.0,I. Canaan misses 3-pt jump shot from 27 ft,,89,93
478,4,0:29.0,,Defensive rebound by D. Wade,89,93
479,4,0:27.0,,Miami full timeout,89,93
480,4,0:27.0,N. Noel enters the game for J. Okafor,,89,93
481,4,0:27.0,J. Grant enters the game for T. McConnell,,89,93
482,4,0:27.0,J. Sampson enters the game for H. Thompson,,89,93
483,4,0:22.0,,Miami full timeout,89,93
484,4,0:19.0,,Personal foul by R. Covington (drawn by G. Green),89,93
485,4,0:19.0,,G. Green makes free throw 1 of 2,89,94
486,4,0:19.0,T. McConnell enters the game for J. Sampson,,89,94
487,4,0:19.0,H. Thompson enters the game for J. Grant,,89,94
488,4,0:19.0,N. Stauskas enters the game for N. Noel,,89,94
489,4,0:19.0,,G. Green makes free throw 2 of 2,89,95
490,4,0:08.0,H. Thompson misses 3-pt jump shot from 25 ft,,89,95
491,4,0:06.0,,Defensive rebound by G. Dragić,89,95
492,4,0:05.0,,Turnover by G. Dragić (lost ball; steal by R. Covington),89,95
493,4,0:03.0,R. Covington makes 2-pt layup from 2 ft,,91,95
494,4,0:01.0,,Personal foul by R. Covington (drawn by G. Green),91,95
495,4,0:01.0,,G. Green makes free throw 1 of 2,91,96
496,4,0:01.0,,G. Green misses free throw 2 of 2,91,96
497,4,0:01.0,Defensive rebound by N. Stauskas,,91,96
